name	value
La Ferté-Vidame	365
Nogent-le-Roi	195
Senonches	881
Authon-du-Perche	898
La Loupe	348
Nogent-le-Rotrou	677
Thiron-Gardais	32
Azay-le-Rideau	601
Bourgueil	859
Chinon	52
L'Île-Bouchard	743
Langeais	284
Richelieu	540
Sainte-Maure-de-Touraine	185
Descartes	768
Le Grand-Pressigny	935
Ligueil	865
Loches	543
Montrésor	789
Preuilly-sur-Claise	779
Amboise	195
Ballan-Miré	551
Bléré	570
Château-la-Vallière	369
Château-Renault	378
Chambray-lès-Tours	191
Joué-lès-Tours	33
Luynes	667
Montbazon	34
Montlouis-sur-Loire	312
Neuillé-Pont-Pierre	649
Neuvy-le-Roi	930
Saint-Avertin	782
Saint-Cyr-sur-Loire	110
Saint-Pierre-des-Corps	801
Tours	294
Vouvray	439
Écueillé	454
Ardentes	329
Argenton-sur-Creuse	748
Buzançais	270
Châteauroux-Est	382
Châteauroux-Ouest	692
Châteauroux	835
Châtillon-sur-Indre	817
Levroux	148
Valençay	758
Issoudun-Nord	96
Issoudun-Sud	733
Issoudun	936
Saint-Christophe-en-Bazelle	528
Vatan	167
Éguzon-Chantôme	223
Aigurande	125
La Châtre	748
Neuvy-Saint-Sépulchre	278
Sainte-Sévère-sur-Indre	88
Bélâbre	51
Le Blanc	287
Mézières-en-Brenne	784
Saint-Benoît-du-Sault	780
Saint-Gaultier	725
Tournon-Saint-Martin	95
Blois  1er Canton	911
Blois  2e  Canton	90
Blois  5e  Canton	16
Blois	915
Bracieux	493
Contres	987
Herbault	795
Marchenoir	377
Mer	802
Montrichard	890
Ouzouer-le-Marché	652
Vineuil	73
Lamotte-Beuvron	852
Mennetou-sur-Cher	756
Neung-sur-Beuvron	313
Romorantin-Lanthenay-Nord	981
Romorantin-Lanthenay-Sud	909
Romorantin-Lanthenay	781
Saint-Aignan	341
Salbris	198
Selles-sur-Cher	702
Droué	746
Mondoubleau	956
Montoire-sur-le-Loir	721
Morée	308
Saint-Amand-Longpré	718
Savigny-sur-Braye	318
Selommes	331
Vendôme  1er Canton	85
Vendôme  2e  Canton	825
Vendôme	830
Amilly	5
Bellegarde	554
Briare	602
Châlette-sur-Loing	594
Château-Renard	529
Châtillon-Coligny	384
Châtillon-sur-Loire	254
Courtenay	710
Ferrières-en-Gâtinais	369
Gien	323
Lorris	747
Montargis	395
Artenay	196
Beaugency	468
Châteauneuf-sur-Loire	93
Chécy	97
Cléry-Saint-André	142
Fleury-les-Aubrais	847
Ingré	838
Jargeau	567
La Ferté-Saint-Aubin	990
Meung-sur-Loire	691
Neuville-aux-Bois	199
Olivet	794
Orléans	944
Ouzouer-sur-Loire	169
Patay	319
Saint-Jean-de-Braye	254
Saint-Jean-de-la-Ruelle	550
Saint-Jean-le-Blanc	449
Sully-sur-Loire	469
Beaune-la-Rolande	134
Malesherbes	283
Outarville	112
Pithiviers	900
Puiseaux	948
Charleville-Centre	695
Charleville-La Houillère	74
Charleville-Mézières	50
Flize	321
Fumay	862
Givet	991
Mézières-Centre-Ouest	432
Mézières-Est	873
Monthermé	87
Nouzonville	245
Omont	878
Renwez	630
Revin	312
Rocroi	637
Rumigny	79
Signy-l'Abbaye	712
Signy-le-Petit	928
Villers-Semeuse	893
Asfeld	391
Château-Porcien	111
Chaumont-Porcien	767
Juniville	552
Novion-Porcien	92
Rethel	765
Carignan	111
Mouzon	956
Raucourt-et-Flaba	395
Sedan-Est	953
Sedan-Nord	179
Sedan-Ouest	227
Sedan	281
Attigny	422
Buzancy	41
Grandpré	643
Le Chesne	655
Machault	614
Monthois	120
Tourteron	70
Vouziers	404
Bar-sur-Aube	448
Brienne-le-Château	327
Chavanges	279
Soulaines-Dhuys	128
Vendeuvre-sur-Barse	483
Méry-sur-Seine	753
Marcilly-le-Hayer	662
Nogent-sur-Seine	715
Romilly-sur-Seine  1er Canton	805
Romilly-sur-Seine	350
Villenauxe-la-Grande	267
Aix-en-Othe	98
Arcis-sur-Aube	635
Bar-sur-Seine	637
Bouilly	177
Chaource	533
Ervy-le-Châtel	487
Essoyes	870
Estissac	144
La Chapelle-Saint-Luc	687
Les Riceys	441
Lusigny-sur-Barse	268
Mussy-sur-Seine	284
Piney	869
Ramerupt	851
Sainte-Savine	521
Troyes  1er Canton	457
Troyes  2e  Canton	59
Troyes  4e  Canton	750
Troyes  6e  Canton	37
Troyes  7e  Canton	353
Troyes	560
Andelot-Blancheville	775
Arc-en-Barrois	592
Bourmont	145
Châteauvillain	715
Chaumont-Nord	652
Chaumont-Sud	385
Chaumont	133
Clefmont	102
Juzennecourt	146
Nogent	412
Saint-Blin	905
Vignory	122
Auberive	646
Bourbonne-les-Bains	482
Fayl-Billot	914
Laferté-sur-Amance	109
Langres	93
Longeau-Percey	727
Neuilly-l'Évêque	516
Prauthoy	631
Terre-Natale	890
Val-de-Meuse	767
Chevillon	469
Doulaincourt-Saucourt	309
Doulevant-le-Château	738
Joinville	616
Montier-en-Der	117
Poissons	96
Saint-Dizier-Nord-Est	796
Saint-Dizier-Ouest	730
Saint-Dizier-Sud-Est	566
Saint-Dizier	85
Wassy	20
Épernay  2e  Canton	309
Épernay	136
Anglure	299
Avize	305
Ay	979
Dormans	212
Esternay	449
Fère-Champenoise	239
Montmirail	571
Montmort-Lucy	812
Sézanne	532
Écury-sur-Coole	886
Châlons-en-Champagne  2e  Canton	691
Châlons-en-Champagne  3e  Canton	46
Châlons-en-Champagne  4e  Canton	810
Châlons-en-Champagne	747
Marson	279
Suippes	874
Vertus	23
Beine-Nauroy	17
Bourgogne	233
Châtillon-sur-Marne	770
Fismes	974
Reims  1er Canton	129
Reims  4e  Canton	782
Reims  5e  Canton	548
Reims  7e  Canton	350
Reims  8e  Canton	111
Reims	462
Verzy	614
Ville-en-Tardenois	804
Givry-en-Argonne	178
Sainte-Menehould	314
Ville-sur-Tourbe	632
Heiltz-le-Maurupt	981
Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson	380
Sompuis	746
Thiéblemont-Farémont	731
Vitry-le-François-Est	463
Vitry-le-François-Ouest	295
Vitry-le-François	138
Ajaccio  7e  Canton	2
Ajaccio	217
Bastelica	299
Celavo-Mezzana	360
Cruzini-Cinarca	857
Les Deux-Sevi	471
Les Deux-Sorru	717
Santa-Maria-Siché	646
Zicavo	449
Bonifacio	565
Figari	732
Levie	205
Olmeto	191
Petreto-Bicchisano	367
Porto-Vecchio	909
Sartène	834
Tallano-Scopamène	69
Bastia  6e  (Canton Furiani-Montésoro)	603
Bastia	1000
Borgo	155
Capobianco	32
Sagro-di-Santa-Giulia	299
San-Martino-di-Lota	900
Belgodère	583
Calenzana	555
Calvi	453
L'Île-Rousse	493
La Conca-d'Oro	218
Le Haut-Nebbio	173
Alto-di-Casaconi	442
Bustanico	768
Campoloro-di-Moriani	473
Castifao-Morosaglia	290
Corte	626
Fiumalto-d'Ampugnani	224
Ghisoni	409
Moïta-Verde	772
Niolu-Omessa	350
Orezza-Alesani	588
Prunelli-di-Fiumorbo	804
Venaco	758
Vescovato	224
Vezzani	969
Amancey	94
Audeux	76
Baume-les-Dames	576
Besançon-Est	801
Besançon-Sud	25
Besançon	459
Boussières	961
Marchaux	892
Ornans	377
Quingey	556
Rougemont	285
Roulans	439
Étupes	456
Audincourt	409
Clerval	327
Hérimoncourt	910
L'Isle-sur-le-Doubs	884
Maîche	629
Montbéliard-Est	770
Montbéliard-Ouest	680
Montbéliard	743
Pont-de-Roide	288
Saint-Hippolyte	308
Sochaux-Grand-Charmont	405
Valentigney	11
Le Russey	790
Levier	18
Montbenoît	41
Morteau	480
Mouthe	520
Pierrefontaine-les-Varans	252
Pontarlier	904
Vercel-Villedieu-le-Camp	439
Adelans-et-le-Val-de-Bithaine	228
Champagney	591
Faucogney-et-la-Mer	818
Héricourt-Est	331
Héricourt-Ouest	910
Héricourt	331
Lure-Nord	841
Lure-Sud	236
Lure	495
Luxeuil-les-Bains	726
Mélisey	80
Saint-Loup-sur-Semouse	797
Saint-Sauveur	268
Saulx	526
Vauvillers	578
Villersexel	93
Amance	560
Autrey-lès-Gray	77
Champlitte	622
Combeaufontaine	736
Dampierre-sur-Salon	384
Fresne-Saint-Mamès	466
Gray	668
Gy	568
Jussey	363
Marnay	338
Montbozon	618
Noroy-le-Bourg	112
Pesmes	112
Port-sur-Saône	782
Rioz	97
Scey-sur-Saône-et-Saint-Albin	405
Vesoul-Est	818
Vesoul-Ouest	589
Vesoul	502
Vitrey-sur-Mance	153
Chaussin	192
Chemin	540
Dampierre	442
Dole-Nord-Est	938
Dole-Sud-Ouest	719
Dole	831
Gendrey	426
Montbarrey	610
Montmirey-le-Château	40
Rochefort-sur-Nenon	991
Villers-Farlay	522
Arbois	399
Arinthod	867
Beaufort	349
Bletterans	122
Champagnole	303
Chaumergy	691
Clairvaux-les-Lacs	453
Conliège	514
Les Planches-en-Montagne	824
Lons-le-Saunier-Nord	806
Lons-le-Saunier-Sud	578
Lons-le-Saunier	222
Nozeroy	218
Orgelet	94
Poligny	604
Saint-Amour	579
Saint-Julien	820
Salins-les-Bains	44
Sellières	477
Voiteur	504
Les Bouchoux	354
Moirans-en-Montagne	651
Morez	822
Saint-Claude	452
Saint-Laurent-en-Grandvaux	896
Beaucourt	249
Belfort	615
Châtenois-les-Forges	469
Danjoutin	402
Delle	447
Fontaine	123
Giromagny	597
Grandvillars	80
Offemont	492
Rougemont-le-Château	433
Valdoie	177
Évreux-Est	972
Évreux-Nord	911
Évreux-Ouest	47
Évreux-Sud	237
Évreux	689
Breteuil	608
Conches-en-Ouche	402
Damville	570
Le Neubourg	347
Nonancourt	629
Pacy-sur-Eure	531
Rugles	856
Saint-André-de-l'Eure	923
Verneuil-sur-Avre	909
Vernon-Nord	889
Vernon-Sud	248
Vernon	90
Amfreville-la-Campagne	269
Beaumesnil	284
Beaumont-le-Roger	934
Bernay-Est	295
Bernay-Ouest	979
Bernay	71
Beuzeville	369
Bourgtheroulde-Infreville	785
Brionne	22
Broglie	192
Cormeilles	707
Montfort-sur-Risle	181
Pont-Audemer	28
Quillebeuf-sur-Seine	582
Routot	65
Saint-Georges-du-Vièvre	539
Thiberville	167
Écos	9
Étrépagny	638
Fleury-sur-Andelle	343
Gaillon-Campagne	782
Gaillon	676
Gisors	888
Les Andelys	395
Louviers-Nord	906
Louviers-Sud	220
Louviers	809
Lyons-la-Forêt	618
Pont-de-l'Arche	757
Val-de-Reuil	321
Argueil	819
Aumale	930
Bacqueville-en-Caux	728
Bellencombre	567
Blangy-sur-Bresle	121
Cany-Barville	31
Dieppe-Est	171
Dieppe	75
Envermeu	126
Eu	666
Fontaine-le-Dun	867
Forges-les-Eaux	258
Gournay-en-Bray	981
Londinières	240
Longueville-sur-Scie	738
Neufchâtel-en-Bray	941
Offranville	212
Saint-Saëns	101
Saint-Valery-en-Caux	186
Tôtes	508
Bolbec	200
Criquetot-l'Esneval	224
Fécamp	454
Fauville-en-Caux	687
Goderville	742
Gonfreville-l'Orcher	28
Le Havre  6e  Canton	896
Le Havre	270
Lillebonne	34
Montivilliers	778
Ourville-en-Caux	694
Saint-Romain-de-Colbosc	430
Valmont	471
Bois-Guillaume	787
Boos	511
Buchy	649
Caudebec-en-Caux	936
Caudebec-lès-Elbeuf	622
Clères	442
Darnétal	922
Doudeville	181
Duclair	724
Elbeuf	554
Grand-Couronne	114
Le Grand-Quevilly	152
Le Petit-Quevilly	382
Maromme	45
Mont-Saint-Aignan	995
Notre-Dame-de-Bondeville	888
Pavilly	328
Rouen	423
Saint-Étienne-du-Rouvray	911
Sotteville-lès-Rouen	19
Yerville	672
Yvetot	678
Alzonne	952
Belpech	834
Capendu	371
Carcassonne  1er Canton	415
Carcassonne  2e  Canton-Nord	320
Carcassonne	117
Castelnaudary-Nord	913
Castelnaudary-Sud	315
Castelnaudary	124
Conques-sur-Orbiel	346
Fanjeaux	215
Lagrasse	572
Mas-Cabardès	748
Montréal	610
Mouthoumet	574
Peyriac-Minervois	975
Saissac	195
Salles-sur-l'Hers	789
Alaigne	350
Axat	619
Belcaire	717
Chalabre	838
Couiza	777
Limoux	211
Quillan	825
Saint-Hilaire	884
Coursan	665
Durban-Corbières	316
Ginestas	846
Lézignan-Corbières	352
Narbonne-Ouest	65
Narbonne-Sud	937
Narbonne	868
Sigean	507
Tuchan	587
Alès-Nord-Est	518
Alès-Ouest	290
Alès-Sud-Est	50
Alès	954
Anduze	209
Barjac	678
Bessèges	69
Génolhac	869
La Grand-Combe	682
Lédignan	501
Saint-Ambroix	883
Saint-Jean-du-Gard	588
Vézénobres	342
Alzon	319
Lasalle	668
Le Vigan	108
Quissac	561
Saint-André-de-Valborgne	248
Saint-Hippolyte-du-Fort	104
Sauve	543
Sumène	985
Trèves	687
Valleraugue	771
Aigues-Mortes	607
Aramon	239
Bagnols-sur-Cèze	997
Beaucaire	168
La Vistrenque	48
Lussan	556
Marguerittes	229
Nîmes	217
Pont-Saint-Esprit	809
Remoulins	742
Rhôny-Vidourle	683
Roquemaure	113
Saint-Chaptes	811
Saint-Gilles	71
Saint-Mamert-du-Gard	812
Sommières	83
Uzès	624
Vauvert	676
Villeneuve-lès-Avignon	845
Agde	125
Bédarieux	618
Béziers  2e  Canton	454
Béziers  3e  Canton	427
Béziers  4e  Canton	150
Béziers	318
Capestang	847
Florensac	622
La Salvetat-sur-Agout	516
Montagnac	269
Murviel-lès-Béziers	219
Olargues	536
Olonzac	578
Pézenas	617
Roujan	16
Saint-Chinian	493
Saint-Gervais-sur-Mare	769
Saint-Pons-de-Thomières	240
Servian	269
Aniane	798
Clermont-l'Hérault	464
Ganges	743
Gignac	207
Le Caylar	689
Lodève	939
Lunas	779
Saint-Martin-de-Londres	625
Castelnau-le-Lez	597
Castries	654
Claret	873
Frontignan	973
Lattes	284
Les Matelles	485
Lunel	2
Mèze	426
Mauguio	953
Montpellier  2e  Canton	22
Montpellier  8e  Canton	367
Montpellier 10e  Canton	261
Montpellier	734
Pignan	145
Sète	894
Barre-des-Cévennes	845
Florac	788
Le Massegros	351
Le Pont-de-Montvert	67
Meyrueis	196
Saint-Germain-de-Calberte	325
Sainte-Enimie	204
Aumont-Aubrac	986
Châteauneuf-de-Randon	575
Chanac	299
Fournels	56
Grandrieu	416
La Canourgue	368
Langogne	350
Le Bleymard	893
Le Malzieu-Ville	59
Marvejols	978
Mende-Nord	781
Mende-Sud	842
Mende	173
Nasbinals	616
Saint-Alban-sur-Limagnole	79
Saint-Amans	430
Saint-Chély-d'Apcher	676
Saint-Germain-du-Teil	866
Villefort	840
Argelès-sur-Mer	344
Arles-sur-Tech	938
Côte Vermeille	887
Céret	531
Prats-de-Mollo-la-Preste	5
Canet-en-Roussillon	166
Elne	32
La Côte Radieuse	778
Latour-de-France	773
Millas	192
Perpignan  3e  Canton	925
Perpignan  7e  Canton	693
Perpignan	779
Rivesaltes	337
Saint-Estève	863
Saint-Laurent-de-la-Salanque	712
Saint-Paul-de-Fenouillet	932
Thuir	854
Toulouges	343
Mont-Louis	935
Olette	623
Prades	123
Saillagouse	515
Sournia	655
Vinça	463
Ayen	891
Beaulieu-sur-Dordogne	885
Beynat	474
Brive-la-Gaillarde-Sud-Est	151
Brive-la-Gaillarde-Sud-Ouest	392
Brive-la-Gaillarde	242
Donzenac	712
Juillac	415
Larche	612
Lubersac	434
Malemort-sur-Corrèze	211
Meyssac	3
Vigeois	71
Égletons	750
Argentat	262
Corrèze	740
La Roche-Canillac	423
Lapleau	25
Mercœur	471
Saint-Privat	923
Seilhac	858
Treignac	901
Tulle-Campagne-Nord	73
Tulle-Campagne-Sud	522
Tulle	240
Uzerche	698
Bort-les-Orgues	330
Bugeat	781
Eygurande	823
Meymac	696
Sornac	509
Ussel-Est	999
Ussel-Ouest	723
Ussel	833
Évaux-les-Bains	124
Aubusson	129
Auzances	535
Bellegarde-en-Marche	470
Chénérailles	799
Chambon-sur-Voueize	119
Crocq	93
Felletin	781
Gentioux-Pigerolles	501
La Courtine	449
Royère-de-Vassivière	150
Saint-Sulpice-les-Champs	230
Ahun	583
Bénévent-l'Abbaye	647
Bonnat	487
Bourganeuf	355
Boussac	888
Châtelus-Malvaleix	505
Dun-le-Palestel	524
Guéret-Nord	460
Guéret-Sud-Est	652
Guéret-Sud-Ouest	278
Guéret	436
Jarnages	510
La Souterraine	385
Le Grand-Bourg	236
Pontarion	699
Saint-Vaury	666
Bellac	674
Bessines-sur-Gartempe	735
Châteauponsac	38
Le Dorat	339
Mézières-sur-Issoire	874
Magnac-Laval	565
Nantiat	949
Saint-Sulpice-les-Feuilles	574
Aixe-sur-Vienne	47
Ambazac	656
Châlus	921
Châteauneuf-la-Forêt	549
Eymoutiers	743
Laurière	508
Limoges-Condat	445
Limoges-Couzeix	940
Limoges-Isle	978
Limoges-Le Palais	645
Limoges-Panazol	328
Limoges	645
Nexon	565
Nieul	219
Pierre-Buffière	45
Saint-Germain-les-Belles	894
Saint-Léonard-de-Noblat	562
Saint-Yrieix-la-Perche	779
Oradour-sur-Vayres	323
Rochechouart	371
Saint-Junien-Est	93
Saint-Junien-Ouest	437
Saint-Junien	169
Saint-Laurent-sur-Gorre	724
Saint-Mathieu	614
Audun-le-Roman	6
Briey	891
Chambley-Bussières	392
Conflans-en-Jarnisy	239
Herserange	747
Homécourt	243
Longuyon	338
Longwy	750
Mont-Saint-Martin	879
Villerupt	317
Arracourt	455
Baccarat	695
Badonviller	924
Bayon	328
Blâmont	685
Cirey-sur-Vezouze	830
Gerbéviller	193
Lunéville-Nord	556
Lunéville-Sud	735
Lunéville	596
Dieulouard	621
Haroué	503
Jarville-la-Malgrange	564
Laxou	988
Malzéville	89
Nancy	651
Neuves-Maisons	688
Nomeny	654
Pompey	731
Pont-à-Mousson	260
Saint-Max	910
Saint-Nicolas-de-Port	41
Seichamps	679
Tomblaine	192
Vézelise	708
Vandœuvre-lès-Nancy	299
Colombey-les-Belles	739
Domèvre-en-Haye	357
Thiaucourt-Regniéville	720
Toul-Nord	533
Toul-Sud	235
Toul	226
Ancerville	422
Bar-le-Duc-Nord	167
Bar-le-Duc-Sud	646
Bar-le-Duc	980
Ligny-en-Barrois	767
Montiers-sur-Saulx	655
Revigny-sur-Ornain	133
Seuil-d'Argonne	173
Vaubecourt	90
Vavincourt	424
Commercy	944
Gondrecourt-le-Château	658
Pierrefitte-sur-Aire	155
Saint-Mihiel	560
Vaucouleurs	695
Vigneulles-lès-Hattonchâtel	283
Void-Vacon	173
Étain	150
Charny-sur-Meuse	656
Clermont-en-Argonne	81
Damvillers	943
Dun-sur-Meuse	850
Fresnes-en-Woëvre	290
Montfaucon-d'Argonne	684
Montmédy	612
Souilly	193
Spincourt	364
Stenay	468
Varennes-en-Argonne	652
Verdun-Centre	308
Verdun-Est	351
Verdun-Ouest	448
Verdun	941
Boulay-Moselle	969
Bouzonville	208
Faulquemont	854
Albestroff	558
Château-Salins	680
Delme	677
Dieuze	557
Vic-sur-Seille	949
Behren-lès-Forbach	890
Forbach	757
Freyming-Merlebach	357
Grostenquin	151
Saint-Avold  1er Canton	189
Saint-Avold  2e  Canton	992
Saint-Avold	455
Stiring-Wendel	891
Ars-sur-Moselle	293
Maizières-lès-Metz	505
Marange-Silvange	395
Montigny-lès-Metz	144
Pange	430
Rombas	78
Verny	695
Vigy	251
Woippy	176
Metz	704
Fénétrange	837
Lorquin	518
Phalsbourg	5
Réchicourt-le-Château	481
Sarrebourg	225
Bitche	78
Rohrbach-lès-Bitche	721
Sarralbe	998
Sarreguemines-Campagne	910
Sarreguemines	142
Volmunster	789
Cattenom	698
Metzervisse	756
Sierck-les-Bains	584
Thionville	61
Yutz	354
Algrange	666
Fameck	885
Florange	708
Fontoy	234
Hayange	893
Moyeuvre-Grande	867
Épinal-Est	590
Épinal-Ouest	43
Épinal	201
Bains-les-Bains	730
Bruyères	282
Châtel-sur-Moselle	777
Charmes	615
Darney	698
Dompaire	349
Le Thillot	40
Monthureux-sur-Saône	513
Plombières-les-Bains	420
Rambervillers	53
Remiremont	306
Saulxures-sur-Moselotte	598
Xertigny	575
Bulgnéville	871
Châtenois	144
Coussey	288
Lamarche	784
Mirecourt	30
Neufchâteau	542
Vittel	611
Brouvelieures	394
Corcieux	645
Fraize	127
Gérardmer	987
Provenchères-sur-Fave	905
Raon-l'Étape	110
Saint-Dié-des-Vosges-Est	182
Saint-Dié-des-Vosges-Ouest	56
Saint-Dié-des-Vosges	336
Senones	212
Ax-les-Thermes	346
Foix-Rural	728
Foix-Ville	777
La Bastide-de-Sérou	380
Lavelanet	627
Les Cabannes	115
Quérigut	130
Tarascon-sur-Ariège	574
Vicdessos	247
Le Fossat	447
Le Mas-d'Azil	995
Mirepoix	600
Pamiers-Est	67
Pamiers-Ouest	37
Pamiers	476
Saverdun	741
Varilhes	726
Castillon-en-Couserans	504
Massat	197
Oust	282
Saint-Girons	907
Saint-Lizier	252
Sainte-Croix-Volvestre	699
Belmont-sur-Rance	382
Camarès	821
Campagnac	901
Cornus	763
Millau-Est	354
Millau-Ouest	428
Millau	475
Nant	112
Peyreleau	879
Sévérac-le-Château	228
Saint-Affrique	624
Saint-Beauzély	75
Saint-Rome-de-Tarn	370
Saint-Sernin-sur-Rance	405
Salles-Curan	621
Vézins-de-Lévézou	845
Baraqueville-Sauveterre	448
Bozouls	434
Cassagnes-Bégonhès	385
Conques	532
Entraygues-sur-Truyère	240
Espalion	994
Estaing	769
La Salvetat-Peyralès	197
Laguiole	190
Laissac	423
Marcillac-Vallon	215
Mur-de-Barrez	2
Naucelle	268
Pont-de-Salars	225
Réquista	672
Rignac	688
Rodez-Est	871
Rodez-Nord	295
Rodez-Ouest	337
Rodez	303
Saint-Amans-des-Cots	838
Saint-Chély-d'Aubrac	870
Saint-Geniez-d'Olt	540
Sainte-Geneviève-sur-Argence	25
Aubin	128
Capdenac-Gare	773
Decazeville	125
Montbazens	79
Najac	941
Rieupeyroux	129
Villefranche-de-Rouergue	882
Villeneuve	908
Auch-Nord-Est	16
Auch-Nord-Ouest	541
Auch-Sud-Est-Seissan	478
Auch-Sud-Ouest	524
Auch	505
Cologne	177
Gimont	462
Jegun	297
L'Isle-Jourdain	469
Lombez	295
Samatan	22
Saramon	968
Vic-Fezensac	69
Cazaubon	66
Condom	803
Eauze	534
Fleurance	327
Lectoure	592
Mauvezin	728
Miradoux	186
Nogaro	489
Saint-Clar	446
Valence-sur-Baïse	950
Aignan	834
Marciac	333
Masseube	941
Miélan	279
Mirande	638
Montesquiou	234
Plaisance	600
Riscle	208
Auterive	462
Carbonne	316
Cazères	224
Cintegabelle	406
Le Fousseret	488
Montesquieu-Volvestre	455
Muret	507
Portet-sur-Garonne	88
Rieumes	69
Rieux-Volvestre	792
Saint-Lys	552
Aspet	112
Aurignac	416
Bagnères-de-Luchon	363
Barbazan	347
Boulogne-sur-Gesse	940
L'Isle-en-Dodon	235
Montréjeau	748
Saint-Béat	266
Saint-Gaudens	899
Saint-Martory	771
Salies-du-Salat	400
Blagnac	424
Cadours	522
Caraman	198
Castanet-Tolosan	306
Fronton	679
Grenade	336
Léguevin	817
Lanta	493
Montastruc-la-Conseillère	532
Montgiscard	705
Nailloux	308
Revel	456
Toulouse  8e  Canton	20
Toulouse  9e  Canton	785
Toulouse 13e  Canton	231
Toulouse 14e  Canton	250
Toulouse 15e  Canton	467
Toulouse	111
Tournefeuille	449
Verfeil	601
Villefranche-de-Lauragais	888
Villemur-sur-Tarn	214
Argelès-Gazost	884
Aucun	924
Lourdes-Est	475
Lourdes-Ouest	364
Lourdes	984
Luz-Saint-Sauveur	239
Saint-Pé-de-Bigorre	109
Arreau	871
Bagnères-de-Bigorre	243
Bordères-Louron	581
Campan	139
La Barthe-de-Neste	542
Lannemezan	896
Mauléon-Barousse	93
Saint-Laurent-de-Neste	386
Vielle-Aure	537
Aureilhan	353
Bordères-sur-l'Échez	212
Castelnau-Magnoac	398
Castelnau-Rivière-Basse	509
Galan	989
Laloubère	27
Maubourguet	589
Ossun	202
Pouyastruc	876
Rabastens-de-Bigorre	441
Séméac	849
Tarbes	690
Tournay	700
Trie-sur-Baïse	922
Vic-en-Bigorre	487
Cahors-Nord-Est	329
Cahors-Nord-Ouest	725
Cahors-Sud	214
Cahors	327
Castelnau-Montratier	218
Catus	940
Cazals	37
Lalbenque	408
Lauzès	105
Limogne-en-Quercy	865
Luzech	697
Montcuq	129
Puy-l'Évêque	813
Saint-Géry	545
Bretenoux	243
Cajarc	964
Figeac-Est	159
Figeac-Ouest	452
Figeac	460
Lacapelle-Marival	858
Latronquière	236
Livernon	256
Saint-Céré	455
Sousceyrac	41
Gourdon	910
Gramat	411
Labastide-Murat	252
Martel	912
Payrac	450
Saint-Germain-du-Bel-Air	617
Salviac	950
Souillac	298
Vayrac	483
Auvillar	980
Beaumont-de-Lomagne	999
Bourg-de-Visa	466
Castelsarrasin  2e  Canton	618
Castelsarrasin	498
Lauzerte	147
Lavit	778
Moissac  1er Canton	10
Moissac  2e  Canton	971
Moissac	698
Montaigu-de-Quercy	24
Saint-Nicolas-de-la-Grave	484
Valence	22
Caussade	314
Caylus	38
Grisolles	458
Lafrançaise	877
Molières	77
Monclar-de-Quercy	446
Montauban  1er Canton	192
Montauban  3e  Canton	641
Montauban	152
Montech	213
Montpezat-de-Quercy	193
Nègrepelisse	212
Saint-Antonin-Noble-Val	354
Verdun-sur-Garonne	532
Villebrumier	60
Alban	132
Albi-Est	987
Albi-Nord-Est	348
Albi-Nord-Ouest	595
Albi-Ouest	524
Albi-Sud	207
Albi	183
Cadalen	424
Carmaux-Nord	688
Carmaux-Sud	151
Carmaux	679
Castelnau-de-Montmiral	107
Cordes-sur-Ciel	994
Gaillac	933
Lisle-sur-Tarn	393
Monestiés	466
Pampelonne	435
Réalmont	336
Rabastens	899
Salvagnac	684
Valderiès	603
Valence-d'Albigeois	538
Vaour	164
Villefranche-d'Albigeois	14
Anglès	278
Brassac	545
Castres-Nord	200
Castres-Ouest	111
Castres	570
Cuq-Toulza	320
Dourgne	342
Graulhet	346
Labruguière	12
Lacaune	331
Lautrec	36
Lavaur	495
Mazamet-Nord-Est	716
Mazamet-Sud-Ouest	853
Mazamet	912
Montredon-Labessonnié	689
Murat-sur-Vèbre	217
Puylaurens	709
Roquecourbe	110
Saint-Amans-Soult	212
Saint-Paul-Cap-de-Joux	393
Vabre	277
Vielmur-sur-Agout	667
Avesnes-sur-Helpe-Nord	484
Avesnes-sur-Helpe-Sud	468
Avesnes-sur-Helpe	904
Bavay	757
Berlaimont	33
Hautmont	669
Landrecies	745
Le Quesnoy-Est	194
Le Quesnoy-Ouest	789
Le Quesnoy	509
Maubeuge-Nord	411
Maubeuge-Sud	490
Maubeuge	1
Solre-le-Château	882
Trélon	857
Cambrai-Est	217
Cambrai-Ouest	19
Cambrai	452
Carnières	609
Clary	391
Le Cateau-Cambrésis	793
Marcoing	372
Solesmes	693
Arleux	527
Douai-Nord-Est	576
Douai-Nord	344
Douai-Sud-Ouest	192
Douai-Sud	668
Douai	224
Marchiennes	283
Orchies	199
Bailleul-Nord-Est	377
Bailleul-Sud-Ouest	561
Bailleul	399
Bergues	942
Bourbourg	842
Cassel	460
Coudekerque-Branche	243
Dunkerque-Est	788
Dunkerque-Ouest	966
Dunkerque	475
Grande-Synthe	229
Gravelines	699
Hazebrouck-Nord	848
Hazebrouck-Sud	215
Hazebrouck	890
Hondschoote	957
Merville	157
Steenvoorde	733
Wormhout	218
Armentières	289
Cysoing	112
Haubourdin	542
La Bassée	510
Lannoy	965
Lille-Nord-Est	511
Lille-Nord	688
Lille-Ouest	732
Lille-Sud-Est	655
Lille	603
Lomme	638
Marcq-en-Barœul	966
Pont-à-Marcq	923
Quesnoy-sur-Deûle	231
Roubaix-Ouest	246
Roubaix	145
