category	ID	term	count	genes	logFC	adj_pval	zscore
BP	GO:0051174	regulation of phosphorus metabolic process	55	CDKN1C	-0.6908404	0.001913479	-1.213559752
BP	GO:0051174	regulation of phosphorus metabolic process	55	SH3BP5	-0.799624761	0.001913479	-1.213559752
BP	GO:0051174	regulation of phosphorus metabolic process	55	TSC2	0.484905079	0.001913479	-1.213559752
BP	GO:0051174	regulation of phosphorus metabolic process	55	FABP4	-6.006374633	0.001913479	-1.213559752
BP	GO:0051174	regulation of phosphorus metabolic process	55	LRP8	3.356398728	0.001913479	-1.213559752
BP	GO:0051174	regulation of phosphorus metabolic process	55	IGFBP3	-1.53877307	0.001913479	-1.213559752
BP	GO:0051174	regulation of phosphorus metabolic process	55	HTR2A	0.822310451	0.001913479	-1.213559752
BP	GO:0051174	regulation of phosphorus metabolic process	55	F2R	-2.126826937	0.001913479	-1.213559752
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	AGFG1	1.380974793	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	TBC1D9	-0.567593574	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	CYTH1	-1.117747157	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	ASAP2	-1.57587399	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	ITPKB	-1.537545834	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	CYTH3	0.779927243	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	ASAP3	0.833225407	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	ITSN1	0.458904114	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	TTN	-0.663359973	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	IQGAP1	0.596446673	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	MCF2L	-0.51954142	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	PLEKHG3	-0.669406413	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	PLEKHG2	-0.610256671	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	SMAP1	0.655134843	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	TBC1D12	0.555583003	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	TIAM1	0.820376553	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	RASGRP4	0.434251834	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	SOS1	0.690144542	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	TBC1D14	1.702760073	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	TBC1D13	1.31116215	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	RAPGEF5	-0.908557113	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	TBC1D4	2.52632966	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	RAPGEF3	-0.773662395	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	TBC1D30	0.404044468	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	FGD6	0.808777172	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	RAPGEF1	-0.869591863	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	NET1	2.133756628	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	VAV3	-3.272060383	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	ARHGEF7	-0.981044427	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	ARHGEF6	-0.866528993	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	NF1	-0.701186185	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	ARHGEF15	-1.002290743	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	RICTOR	0.485597608	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	TBC1D22A	-0.83070358	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	FARP1	0.466563233	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	RALGAPA2	-0.93830714	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	PLCE1	-0.583871842	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	NDEL1	-1.45721722	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	RASGRF2	-2.058812107	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	ACAP2	-0.369031913	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	TSC2	0.484905079	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	TNK1	-0.280158047	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	ARAP3	-0.53130689	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	ARAP2	1.066226023	0.001866874	-0.745355992
BP	GO:0051056	regulation of small GTPase mediated signal transduction	45	ARAP1	-0.362388931	0.001866874	-0.745355992
BP	GO:0002009	morphogenesis of an epithelium	37	DLC1	-0.970787511	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	WNT5A	1.267849923	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	COBL	-0.45287561	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	BBS4	0.79173311	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	ENAH	-0.831753073	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	NRP1	-1.141231543	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	FGFR3	-0.441929813	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	PGF	-0.297338013	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	TNC	-0.430675823	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	CTNND1	-0.434554102	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	NR3C1	0.377380693	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	SOX9	0.436015926	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	ZIC2	1.590361615	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	IGF1R	2.452772717	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	CD44	-1.039695579	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	HOXA5	-0.839731048	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	BCL2	-0.819237793	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	ILK	-0.647659317	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	SEMA3C	5.515629833	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	PLXND1	-1.48317114	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	CAR2	1.609980617	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	RET	1.195297373	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	AR	-1.153760443	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	VANGL2	0.522056899	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	TBX4	1.323461845	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	FZD3	1.636411013	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	SHANK3	-0.932066576	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	FZD6	1.345358869	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	HOXB4	-1.16972205	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	MIB1	-0.289969767	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	HHEX	0.827735579	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	NCOA3	-0.573910083	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	FREM2	0.85107851	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	ZIC5	0.571247265	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	TSC2	0.484905079	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	APAF1	-0.762691172	0.002050367	-0.493196962
BP	GO:0002009	morphogenesis of an epithelium	37	TGFB1I1	-0.98297974	0.002050367	-0.493196962
BP	GO:0008283	cell proliferation	47	MORF4L1	0.334035635	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	WNT5A	1.267849923	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	PPARD	0.685895438	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	TNF	-0.524113811	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	HPRT	0.62759242	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	PGF	-0.297338013	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	ELF4	-1.152083469	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	PRDX2	0.494541805	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	KIT	-1.79462081	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	SOX9	0.436015926	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	NAA35	0.598387717	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	TGFB2	2.303174833	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	ASAH2	-1.497505013	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	PRKAR2B	2.38904381	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	RASGRP4	0.434251834	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	CXCR4	-2.56475368	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	COL4A3BP	1.397117463	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	BCL2	-0.819237793	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	NUMB	-0.872537607	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	COL8A1	-1.216431767	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	FIGF	2.539227993	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	IMPDH1	0.705089581	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	ERCC1	-1.073817557	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	ACSL6	0.360089939	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	KLK8	-0.891727138	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	MKI67	-0.936794603	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	MAP2K1	-0.462879817	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	IFLTD1	1.124869012	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	RXRA	-0.370907151	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	SRA1	0.556793537	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	ALMS1	0.519871608	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	TBX1	1.570582556	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	PARK7	0.615457849	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	TACC2	-0.772402126	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	HOXB4	-1.16972205	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	ACVR2A	-0.689146653	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	HHEX	0.827735579	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	IFNAR2	1.020898817	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	CCND1	-1.645147307	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	NDEL1	-1.45721722	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	UHRF2	-0.530902227	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	FYN	-1.658977507	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	GSK3B	0.46311696	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	TGFBR3	1.21053663	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	FOXC2	-0.84021201	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	FOXC1	2.02292565	0.00272918	0.145864991
BP	GO:0008283	cell proliferation	47	MDM4	-0.520941105	0.00272918	0.145864991
BP	GO:0042127	regulation of cell proliferation	84	DLC1	-0.970787511	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	EDN3	1.763945702	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	PPARD	0.685895438	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	PTGS2	3.074301357	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	MARCKSL1	-1.03337192	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	E2F7	-0.501029649	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	IL18	0.887710586	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	PTGS1	-1.016760793	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	PPARG	-3.6760365	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	EDN1	1.381300593	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	TGFB3	-1.654311963	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	FOXO1	0.568710633	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	TLR4	-1.42891488	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	PAWR	-1.34239149	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	SKAP2	-0.958575227	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	TGFB2	2.303174833	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	H19	-1.486993299	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	FANCL	0.507572186	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	CTTNBP2	0.465025583	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	CDKN2B	0.900135199	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	PTGES	1.110677876	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	ANG	1.78593955	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	CHST11	0.487866568	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	ILK	-0.647659317	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	IFNG	0.23384619	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	NOS2	-0.716746818	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	ASPH	-1.001255833	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	FGF2	-0.585969297	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	FGF3	0.196465492	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	AGPAT1	0.700059263	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	AR	-1.153760443	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	LYN	-0.728398005	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	EFNB1	-1.27600036	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	MBD2	-0.401901567	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	VASH1	-0.65998106	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	MYCN	-0.540466953	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	TNS3	-0.353930953	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	CD38	-1.498251607	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	HHEX	0.827735579	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	CCND2	-1.352837243	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	GRN	-0.522020967	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	CD81	-0.52313523	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	MDM4	-0.520941105	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	SMARCA2	0.693351116	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	WNT5A	1.267849923	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	CAV1	-0.956726373	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	FGFR3	-0.441929813	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	TNF	-0.524113811	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	ADORA2A	-1.62486456	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	KIT	-1.79462081	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	TIMP2	-1.473189078	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	SOX9	0.436015926	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	ITGB1	-0.320847591	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	CD24A	0.840220153	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	FTH1	0.254409472	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	CDH5	-0.51477973	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	PRL2C3	-1.789122113	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	CD9	-0.765346517	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	BCL2	-0.819237793	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	ZAP70	0.969143531	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	PLCD1	-0.547486781	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	AXIN2	2.260965453	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	FIGF	2.539227993	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	FGFBP1	0.282330514	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	DPT	-3.204061533	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	TCF7	1.475318093	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	HCLS1	-1.706048343	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	NF1	-0.701186185	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	TGFBR2	0.998477288	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	NDFIP1	0.402016642	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	SMAD3	0.888539627	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	TRIM24	-0.426012033	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	IDO1	-0.553539757	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	FOXP1	0.904013	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	CBLB	-1.078406953	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	PLA2G4A	3.05182805	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	TSC2	0.484905079	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	TGFBR3	1.21053663	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	FABP4	-6.006374633	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	HBEGF	1.136809987	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	NR5A2	-0.732704643	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	IGFBP3	-1.53877307	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	F2R	-2.126826937	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	HTR2A	0.822310451	0.003188633	-1.309307341
BP	GO:0051338	regulation of transferase activity	40	CAV1	-0.956726373	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	ADORA2A	-1.62486456	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	EDN1	1.381300593	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	TGFB3	-1.654311963	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	TIRAP	1.189154773	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	PRDX2	0.494541805	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	TLR4	-1.42891488	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	KIT	-1.79462081	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	PDCD4	0.573612847	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	CD24A	0.840220153	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	SPRY4	-1.340290385	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	MAP3K5	-2.582338303	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	SERINC5	0.536972049	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	CERKL	0.862400057	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	DGKD	-1.184887067	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	MDFIC	-1.121736197	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	HEXIM1	0.433091644	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	GAB1	0.879589395	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	SPRED1	-1.04019387	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	FGF2	-0.585969297	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	CEACAM2	2.203835035	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	VAV3	-3.272060383	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	MAP2K1	-0.462879817	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	PKIG	0.59475899	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	NF1	-0.701186185	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	TGFBR2	0.998477288	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	DGKH	-0.931246117	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	THY1	-0.553856214	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	SH3BP5	-0.799624761	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	PLCE1	-0.583871842	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	HIPK3	0.420905124	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	CD81	-0.52313523	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	TSC2	0.484905079	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	ERN1	0.733184663	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	FABP4	-6.006374633	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	NRK	-0.636474618	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	LRP8	3.356398728	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	GADD45A	1.207454523	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	F2R	-2.126826937	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	HTR2A	0.822310451	0.003275992	-0.632455532
BP	GO:0043549	regulation of kinase activity	39	CAV1	-0.956726373	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	ADORA2A	-1.62486456	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	EDN1	1.381300593	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	TGFB3	-1.654311963	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	TIRAP	1.189154773	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	PRDX2	0.494541805	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	TLR4	-1.42891488	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	KIT	-1.79462081	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	PDCD4	0.573612847	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	CD24A	0.840220153	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	SPRY4	-1.340290385	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	MAP3K5	-2.582338303	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	CERKL	0.862400057	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	DGKD	-1.184887067	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	MDFIC	-1.121736197	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	HEXIM1	0.433091644	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	GAB1	0.879589395	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	SPRED1	-1.04019387	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	FGF2	-0.585969297	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	CEACAM2	2.203835035	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	VAV3	-3.272060383	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	MAP2K1	-0.462879817	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	PKIG	0.59475899	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	NF1	-0.701186185	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	TGFBR2	0.998477288	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	DGKH	-0.931246117	0.003148504	-0.800640769
