date	obs	mod	month	model
1998-01-21 16:00:00	343	320.214819899728	1	model 1
1998-01-21 17:00:00	216	235.318214997074	1	model 1
1998-01-21 18:00:00	241	272.09365660852	1	model 1
1998-01-21 19:00:00	282	264.282781369284	1	model 1
1998-01-01 00:00:00	285	298.222494160147	1	model 2
1998-01-01 01:00:00	NA	NA	1	model 2
1998-01-01 02:00:00	NA	NA	1	model 2
1998-01-01 03:00:00	493	500.838594476702	1	model 2
1998-01-01 04:00:00	468	481.803259754245	1	model 2
1998-01-01 05:00:00	264	264.665550151451	1	model 2
1998-01-01 06:00:00	171	170.941575245008	1	model 2
1998-01-01 07:00:00	195	197.296156054063	1	model 2
1998-01-01 08:00:00	137	153.499217580053	1	model 2
1998-01-01 09:00:00	113	136.099381675066	1	model 2
1998-01-01 10:00:00	100	108.627998554016	1	model 2
1998-01-01 11:00:00	109	131.640129670029	1	model 2
1998-01-01 12:00:00	110	119.484150641026	1	model 2
1998-01-01 13:00:00	108	113.374177296619	1	model 2
1998-01-01 14:00:00	119	129.629070264976	1	model 2
1998-01-01 15:00:00	89	87.1548218891538	1	model 2
1998-01-01 16:00:00	74	96.4566598751074	1	model 2
1998-01-01 17:00:00	55	65.5580339006186	1	model 2
1998-01-01 18:00:00	54	49.7074624586226	1	model 2
1998-01-01 19:00:00	42	57.3561669340249	1	model 2
1998-01-01 20:00:00	62	71.8001356684356	1	model 2
1998-01-01 21:00:00	88	113.874428006962	1	model 2
1998-01-01 22:00:00	147	148.998724991142	1	model 2
1998-01-01 23:00:00	104	120.231906478041	1	model 2
1998-01-02 00:00:00	107	111.854903117344	1	model 2
1998-01-02 01:00:00	NA	NA	1	model 2
1998-01-02 02:00:00	63	64.7898207344171	1	model 2
1998-01-02 03:00:00	45	59.7747289832178	1	model 2
1998-01-02 04:00:00	49	54.2988600920191	1	model 2
1998-01-02 05:00:00	51	53.0070700878076	1	model 2
1998-01-02 06:00:00	49	53.1956341725646	1	model 2
1998-01-02 07:00:00	88	91.7640970239155	1	model 2
1998-01-02 08:00:00	104	106.078141045805	1	model 2
1998-01-02 09:00:00	181	196.177083723893	1	model 2
1998-01-02 10:00:00	209	211.745595368015	1	model 2
1998-01-02 11:00:00	208	214.894340432635	1	model 2
1998-01-02 12:00:00	94	109.194138214495	1	model 2
1998-01-02 13:00:00	50	50.0079832106546	1	model 2
1998-01-02 14:00:00	91	102.619818731071	1	model 2
1998-01-02 15:00:00	101	106.728847143512	1	model 2
1998-01-02 16:00:00	171	187.63086947495	1	model 2
1998-01-02 17:00:00	249	261.277049264895	1	model 2
1998-01-02 18:00:00	238	254.887538726055	1	model 2
1998-01-02 19:00:00	241	253.894743071081	1	model 2
1998-01-02 20:00:00	212	215.883726147107	1	model 2
1998-01-02 21:00:00	148	161.659706832816	1	model 2
1998-01-02 22:00:00	147	158.511029279399	1	model 2
1998-01-02 23:00:00	134	137.310231048454	1	model 2
1998-01-03 00:00:00	156	168.631557792102	1	model 2
1998-01-03 01:00:00	NA	NA	1	model 2
1998-01-03 02:00:00	58	60.3744422590421	1	model 2
1998-01-03 03:00:00	52	64.5333810567902	1	model 2
1998-01-03 04:00:00	45	55.696204243023	1	model 2
1998-01-03 05:00:00	35	34.8338974934975	1	model 2
1998-01-03 06:00:00	51	53.4937901829147	1	model 2
1998-01-03 07:00:00	80	89.4126838821693	1	model 2
1998-01-03 08:00:00	95	100.785961412459	1	model 2
1998-01-03 09:00:00	132	150.436872786303	1	model 2
1998-01-03 10:00:00	109	112.847251664632	1	model 2
1998-01-03 11:00:00	127	137.399147972632	1	model 2
1998-01-03 12:00:00	150	149.831120360842	1	model 2
1998-01-03 13:00:00	151	156.777742644941	1	model 2
1998-01-03 14:00:00	143	138.352731513773	1	model 2
1998-01-03 15:00:00	203	209.468243127071	1	model 2
1998-01-03 16:00:00	171	174.857738389592	1	model 2
1998-01-03 17:00:00	156	156.335334804271	1	model 2
1998-01-03 18:00:00	151	160.864369656819	1	model 2
1998-01-03 19:00:00	149	161.506620495584	1	model 2
1998-01-03 20:00:00	130	144.222229101611	1	model 2
1998-01-03 21:00:00	105	103.349392039793	1	model 2
1998-01-03 22:00:00	146	154.702588530377	1	model 2
1998-01-03 23:00:00	169	166.268183151216	1	model 2
1998-01-04 00:00:00	162	174.698019514008	1	model 2
1998-01-04 01:00:00	NA	NA	1	model 2
1998-01-04 02:00:00	78	77.8240842894078	1	model 2
1998-01-04 03:00:00	113	121.561236572962	1	model 2
1998-01-04 04:00:00	113	123.274069512025	1	model 2
1998-01-04 05:00:00	86	92.4406503564673	1	model 2
1998-01-04 06:00:00	94	105.307082791345	1	model 2
1998-01-04 07:00:00	103	109.368221808655	1	model 2
1998-01-04 08:00:00	44	51.7603733663869	1	model 2
1998-01-04 09:00:00	56	55.0308273193572	1	model 2
1998-01-04 10:00:00	155	170.983953224695	1	model 2
1998-01-04 11:00:00	188	191.172195027341	1	model 2
1998-01-04 12:00:00	84	87.1610464698981	1	model 2
1998-01-04 13:00:00	86	89.7606059040244	1	model 2
1998-01-04 14:00:00	146	154.457553159944	1	model 2
1998-01-04 15:00:00	123	123.858871382889	1	model 2
1998-01-04 16:00:00	116	138.064607124529	1	model 2
1998-01-04 17:00:00	107	116.540556324747	1	model 2
1998-01-04 18:00:00	123	138.678130558244	1	model 2
1998-01-04 19:00:00	97	105.677133573726	1	model 2
1998-01-04 20:00:00	91	99.2103051782701	1	model 2
1998-01-04 21:00:00	94	90.9244832583858	1	model 2
1998-01-04 22:00:00	86	93.6386631358849	1	model 2
1998-01-04 23:00:00	78	73.0047361414999	1	model 2
1998-01-05 00:00:00	88	96.9375122739124	1	model 2
1998-01-05 01:00:00	NA	NA	1	model 2
1998-01-05 02:00:00	54	68.5754116091985	1	model 2
1998-01-05 03:00:00	53	49.5395806039779	1	model 2
1998-01-05 04:00:00	69	80.2304397682729	1	model 2
1998-01-05 05:00:00	111	112.091568106115	1	model 2
1998-01-05 06:00:00	259	264.322643671265	1	model 2
1998-01-05 07:00:00	281	287.399923542348	1	model 2
1998-01-05 08:00:00	211	216.01557435193	1	model 2
1998-01-05 09:00:00	165	154.95241999531	1	model 2
1998-01-05 10:00:00	196	202.285708620184	1	model 2
1998-01-05 11:00:00	398	407.618532443579	1	model 2
1998-01-05 12:00:00	248	256.34153856276	1	model 2
1998-01-05 13:00:00	209	216.319389257104	1	model 2
1998-01-05 14:00:00	262	274.206160162906	1	model 2
1998-01-05 15:00:00	239	244.123246707185	1	model 2
1998-01-05 16:00:00	251	258.379598825393	1	model 2
1998-01-05 17:00:00	168	175.027041373794	1	model 2
1998-01-05 18:00:00	118	126.940368363347	1	model 2
1998-01-05 19:00:00	61	66.7526577732609	1	model 2
1998-01-05 20:00:00	85	93.650364951664	1	model 2
1998-01-05 21:00:00	132	135.257236653198	1	model 2
1998-01-05 22:00:00	188	190.882634207978	1	model 2
1998-01-05 23:00:00	178	190.548084295738	1	model 2
1998-01-06 00:00:00	152	160.409265347998	1	model 2
1998-01-06 01:00:00	NA	NA	1	model 2
1998-01-06 02:00:00	129	136.822040073647	1	model 2
1998-01-06 03:00:00	131	124.302932341898	1	model 2
1998-01-06 04:00:00	123	124.135348452287	1	model 2
1998-01-06 05:00:00	176	177.615503667668	1	model 2
1998-01-06 06:00:00	327	341.362989020475	1	model 2
1998-01-06 07:00:00	408	414.94715037178	1	model 2
1998-01-06 08:00:00	440	452.174693440542	1	model 2
1998-01-06 09:00:00	368	375.100605846842	1	model 2
1998-01-06 10:00:00	300	306.716716667185	1	model 2
1998-01-06 11:00:00	226	229.598337897067	1	model 2
1998-01-06 12:00:00	231	248.746765724128	1	model 2
1998-01-06 13:00:00	238	251.06829572832	1	model 2
1998-01-06 14:00:00	134	142.409983281689	1	model 2
1998-01-06 15:00:00	157	171.863853276129	1	model 2
1998-01-06 16:00:00	162	167.027882503306	1	model 2
1998-01-06 17:00:00	171	186.57109182899	1	model 2
1998-01-06 18:00:00	278	290.632898504282	1	model 2
1998-01-06 19:00:00	168	178.550488145398	1	model 2
1998-01-06 20:00:00	169	173.185082028249	1	model 2
1998-01-06 21:00:00	129	136.287620077408	1	model 2
1998-01-06 22:00:00	169	188.48406136446	1	model 2
1998-01-06 23:00:00	140	150.364116544996	1	model 2
1998-01-07 00:00:00	108	122.451987742733	1	model 2
1998-01-07 01:00:00	92	89.2719864447968	1	model 2
1998-01-07 02:00:00	79	79.5288843929424	1	model 2
1998-01-07 03:00:00	78	84.7731026544905	1	model 2
1998-01-07 04:00:00	78	93.9853923773179	1	model 2
1998-01-07 05:00:00	110	130.02656281228	1	model 2
1998-01-07 06:00:00	186	191.019662868671	1	model 2
1998-01-07 07:00:00	250	254.718079442655	1	model 2
1998-01-07 08:00:00	233	248.587343938881	1	model 2
1998-01-07 09:00:00	245	248.873004144687	1	model 2
1998-01-07 10:00:00	250	258.537477530315	1	model 2
1998-01-07 11:00:00	222	243.883486018541	1	model 2
1998-01-07 12:00:00	238	237.230325846433	1	model 2
1998-01-07 13:00:00	211	210.522409832723	1	model 2
1998-01-07 14:00:00	219	229.012163246076	1	model 2
1998-01-07 15:00:00	265	276.512071370822	1	model 2
1998-01-07 16:00:00	190	195.191648750599	1	model 2
1998-01-07 17:00:00	214	210.145484050066	1	model 2
1998-01-07 18:00:00	220	225.065628812888	1	model 2
1998-01-07 19:00:00	357	362.178283024382	1	model 2
1998-01-07 20:00:00	318	316.866383783633	1	model 2
1998-01-07 21:00:00	175	177.787009306095	1	model 2
1998-01-07 22:00:00	154	159.517888771944	1	model 2
1998-01-07 23:00:00	142	147.01366462984	1	model 2
1998-01-08 00:00:00	137	148.801630115243	1	model 2
1998-01-08 01:00:00	98	106.522780818344	1	model 2
1998-01-08 02:00:00	82	84.9812485175886	1	model 2
1998-01-08 03:00:00	76	82.2044075982205	1	model 2
1998-01-08 04:00:00	73	81.3418840654587	1	model 2
1998-01-08 05:00:00	126	139.240586064795	1	model 2
1998-01-08 06:00:00	206	212.24953603782	1	model 2
1998-01-08 07:00:00	268	271.036352358382	1	model 2
1998-01-08 08:00:00	236	242.697433624581	1	model 2
1998-01-08 09:00:00	202	210.776564703182	1	model 2
1998-01-08 10:00:00	181	179.076233140203	1	model 2
1998-01-08 11:00:00	181	189.376621682858	1	model 2
1998-01-08 12:00:00	220	237.022762500463	1	model 2
1998-01-08 13:00:00	191	197.055783597449	1	model 2
1998-01-08 14:00:00	186	191.49796886518	1	model 2
1998-01-08 15:00:00	206	214.938667786871	1	model 2
1998-01-08 16:00:00	163	174.758781915075	1	model 2
1998-01-08 17:00:00	135	143.902619087256	1	model 2
1998-01-08 18:00:00	157	163.876967386968	1	model 2
1998-01-08 19:00:00	126	139.481430350834	1	model 2
1998-01-08 20:00:00	173	176.112155571055	1	model 2
1998-01-08 21:00:00	162	181.971233603423	1	model 2
1998-01-08 22:00:00	153	162.099040572979	1	model 2
1998-01-08 23:00:00	124	138.639991900063	1	model 2
1998-01-09 00:00:00	105	107.024161307039	1	model 2
1998-01-09 01:00:00	71	77.9249042826522	1	model 2
1998-01-09 02:00:00	52	67.4328953935824	1	model 2
1998-01-09 03:00:00	54	54.6833267586268	1	model 2
1998-01-09 04:00:00	47	54.0406744644434	1	model 2
1998-01-09 05:00:00	76	84.1588393437566	1	model 2
1998-01-09 06:00:00	146	154.484365740701	1	model 2
1998-01-09 07:00:00	186	179.416739916568	1	model 2
1998-01-09 08:00:00	192	199.335827200159	1	model 2
1998-01-09 09:00:00	189	194.154131029038	1	model 2
1998-01-09 10:00:00	200	213.412408466156	1	model 2
1998-01-09 11:00:00	266	270.643704603634	1	model 2
1998-01-09 12:00:00	NA	NA	1	model 2
1998-01-09 13:00:00	NA	NA	1	model 2
1998-01-09 14:00:00	NA	NA	1	model 2
1998-01-09 15:00:00	NA	NA	1	model 2
1998-01-09 16:00:00	NA	NA	1	model 2
1998-01-09 17:00:00	NA	NA	1	model 2
1998-01-09 18:00:00	164	165.226693634703	1	model 2
1998-01-09 19:00:00	225	228.973480134422	1	model 2
1998-01-09 20:00:00	299	299.025468167564	1	model 2
1998-01-09 21:00:00	206	209.126908427692	1	model 2
1998-01-09 22:00:00	223	235.775296493761	1	model 2
1998-01-09 23:00:00	232	249.429785338513	1	model 2
1998-01-10 00:00:00	291	302.576098782701	1	model 2
1998-01-10 01:00:00	322	325.434712371442	1	model 2
1998-01-10 02:00:00	204	213.259652704789	1	model 2
1998-01-10 03:00:00	202	215.114503939727	1	model 2
1998-01-10 04:00:00	139	146.61989400968	1	model 2
1998-01-10 05:00:00	101	105.176332309852	1	model 2
1998-01-10 06:00:00	182	187.497263780699	1	model 2
1998-01-10 07:00:00	227	230.314383897909	1	model 2
1998-01-10 08:00:00	185	206.033106900576	1	model 2
1998-01-10 09:00:00	195	204.954374807468	1	model 2
1998-01-10 10:00:00	354	355.875397272127	1	model 2
1998-01-10 11:00:00	332	331.250089115025	1	model 2
1998-01-10 12:00:00	256	262.4603522134	1	model 2
1998-01-10 13:00:00	262	276.122278190527	1	model 2
1998-01-10 14:00:00	217	219.845346526553	1	model 2
1998-01-10 15:00:00	171	183.857516503374	1	model 2
1998-01-10 16:00:00	176	185.567110981449	1	model 2
1998-01-10 17:00:00	224	227.595407983977	1	model 2
1998-01-10 18:00:00	230	243.412229500578	1	model 2
1998-01-10 19:00:00	199	206.833800729472	1	model 2
1998-01-10 20:00:00	268	277.858208644697	1	model 2
1998-01-10 21:00:00	167	180.94157289103	1	model 2
1998-01-10 22:00:00	210	226.824897266107	1	model 2
1998-01-10 23:00:00	148	154.495458826667	1	model 2
1998-01-11 00:00:00	224	232.211744824216	1	model 2
1998-01-11 01:00:00	201	198.394155235536	1	model 2
1998-01-11 02:00:00	209	218.933372142013	1	model 2
1998-01-11 03:00:00	186	197.128653748392	1	model 2
1998-01-11 04:00:00	132	126.562269766125	1	model 2
1998-01-11 05:00:00	159	167.846165498024	1	model 2
1998-01-11 06:00:00	257	262.336596396219	1	model 2
1998-01-11 07:00:00	313	310.632803779415	1	model 2
1998-01-11 08:00:00	132	143.756000945887	1	model 2
1998-01-11 09:00:00	220	243.259146724377	1	model 2
1998-01-11 10:00:00	165	178.175297873798	1	model 2
1998-01-11 11:00:00	173	183.746306323927	1	model 2
1998-01-11 12:00:00	198	207.382049669336	1	model 2
1998-01-11 13:00:00	200	210.161811665304	1	model 2
1998-01-11 14:00:00	154	156.852619312683	1	model 2
1998-01-11 15:00:00	149	152.200373244915	1	model 2
1998-01-11 16:00:00	125	140.878652690723	1	model 2
1998-01-11 17:00:00	156	171.695707832676	1	model 2
1998-01-11 18:00:00	266	271.657400159451	1	model 2
1998-01-11 19:00:00	290	294.180112250422	1	model 2
1998-01-11 20:00:00	227	228.297525622404	1	model 2
1998-01-11 21:00:00	190	182.662461036457	1	model 2
1998-01-11 22:00:00	110	115.995600620612	1	model 2
1998-01-11 23:00:00	171	171.925075815562	1	model 2
1998-01-12 00:00:00	169	174.471302721881	1	model 2
1998-01-12 01:00:00	101	106.805143685687	1	model 2
1998-01-12 02:00:00	92	88.8052681231737	1	model 2
1998-01-12 03:00:00	60	58.4018288768682	1	model 2
1998-01-12 04:00:00	63	69.8415890414442	1	model 2
1998-01-12 05:00:00	98	104.341660573275	1	model 2
1998-01-12 06:00:00	219	212.002983594905	1	model 2
1998-01-12 07:00:00	247	261.53742042606	1	model 2
1998-01-12 08:00:00	206	220.278424737917	1	model 2
1998-01-12 09:00:00	244	255.820833159692	1	model 2
1998-01-12 10:00:00	244	247.339791895668	1	model 2
1998-01-12 11:00:00	196	210.147611732613	1	model 2
1998-01-12 12:00:00	228	226.530485213571	1	model 2
1998-01-12 13:00:00	312	331.318945473036	1	model 2
1998-01-12 14:00:00	475	476.485222916901	1	model 2
1998-01-12 15:00:00	311	319.809130179428	1	model 2
1998-01-12 16:00:00	270	286.733066178341	1	model 2
1998-01-12 17:00:00	180	187.659014649061	1	model 2
1998-01-12 18:00:00	153	160.869822561715	1	model 2
1998-01-12 19:00:00	166	171.43768810988	1	model 2
1998-01-12 20:00:00	164	160.513695655982	1	model 2
1998-01-12 21:00:00	144	163.026090505538	1	model 2
1998-01-12 22:00:00	149	150.738560746849	1	model 2
1998-01-12 23:00:00	116	117.110881260224	1	model 2
1998-01-13 00:00:00	98	106.986278998336	1	model 2
1998-01-13 01:00:00	77	90.5494539093731	1	model 2
1998-01-13 02:00:00	61	62.4444650193967	1	model 2
1998-01-13 03:00:00	79	88.2140053839761	1	model 2
1998-01-13 04:00:00	66	70.0078041344958	1	model 2
1998-01-13 05:00:00	74	85.5198352006585	1	model 2
1998-01-13 06:00:00	101	118.859331695397	1	model 2
1998-01-13 07:00:00	107	113.483983663677	1	model 2
1998-01-13 08:00:00	131	136.185332695601	1	model 2
1998-01-13 09:00:00	119	134.118009796529	1	model 2
1998-01-13 10:00:00	135	148.773296416389	1	model 2
1998-01-13 11:00:00	138	144.676589486848	1	model 2
1998-01-13 12:00:00	205	210.642737413102	1	model 2
1998-01-13 13:00:00	165	178.25325565982	1	model 2
1998-01-13 14:00:00	146	152.096715911045	1	model 2
1998-01-13 15:00:00	134	137.25236231091	1	model 2
1998-01-13 16:00:00	123	117.559784265641	1	model 2
1998-01-13 17:00:00	92	92.9331742904117	1	model 2
1998-01-13 18:00:00	95	94.9229531243217	1	model 2
1998-01-13 19:00:00	80	93.2278335060129	1	model 2
1998-01-13 20:00:00	67	83.1993107351275	1	model 2
1998-01-13 21:00:00	48	44.0907282235502	1	model 2
1998-01-13 22:00:00	46	57.612591521913	1	model 2
1998-01-13 23:00:00	47	61.3889699009324	1	model 2
1998-01-14 00:00:00	39	56.0974511521466	1	model 2
1998-01-14 01:00:00	42	67.942446837042	1	model 2
1998-01-14 02:00:00	208	211.792072772002	1	model 2
1998-01-14 03:00:00	72	73.9643605007011	1	model 2
1998-01-14 04:00:00	58	58.0432738276985	1	model 2
1998-01-14 05:00:00	71	79.1516508825364	1	model 2
1998-01-14 06:00:00	58	67.6472490625677	1	model 2
1998-01-14 07:00:00	160	163.856485662945	1	model 2
1998-01-14 08:00:00	220	219.149110444504	1	model 2
1998-01-14 09:00:00	242	253.670223650411	1	model 2
1998-01-14 10:00:00	271	273.254641121972	1	model 2
1998-01-14 11:00:00	184	188.480139862881	1	model 2
1998-01-14 12:00:00	NA	NA	1	model 2
1998-01-14 13:00:00	297	309.058989930626	1	model 2
1998-01-14 14:00:00	362	364.311378628112	1	model 2
1998-01-14 15:00:00	389	390.44445764931	1	model 2
1998-01-14 16:00:00	446	452.136429517697	1	model 2
1998-01-14 17:00:00	398	406.550679874728	1	model 2
1998-01-14 18:00:00	434	447.955778628592	1	model 2
1998-01-14 19:00:00	423	422.592556527317	1	model 2
1998-01-14 20:00:00	338	346.004952659437	1	model 2
1998-01-14 21:00:00	261	265.303393218439	1	model 2
1998-01-14 22:00:00	245	253.210964468211	1	model 2
1998-01-14 23:00:00	272	279.314639982013	1	model 2
1998-01-15 00:00:00	159	175.245556898288	1	model 2
1998-01-15 01:00:00	95	95.5514292812953	1	model 2
1998-01-15 02:00:00	46	52.4612050065006	1	model 2
1998-01-15 03:00:00	40	54.1300968232189	1	model 2
1998-01-15 04:00:00	37	52.2150248025352	1	model 2
1998-01-15 05:00:00	71	72.5712431356462	1	model 2
1998-01-15 06:00:00	193	205.281842875012	1	model 2
1998-01-15 07:00:00	321	329.599099838348	1	model 2
1998-01-15 08:00:00	349	349.186882745785	1	model 2
1998-01-15 09:00:00	251	260.570815735476	1	model 2
1998-01-15 10:00:00	312	322.012415619718	1	model 2
1998-01-15 11:00:00	276	272.055689066054	1	model 2
1998-01-15 12:00:00	471	467.257207608383	1	model 2
1998-01-15 13:00:00	430	430.119538952724	1	model 2
1998-01-15 14:00:00	504	507.780029684965	1	model 2
1998-01-15 15:00:00	435	436.573198503382	1	model 2
1998-01-15 16:00:00	444	450.447315520478	1	model 2
1998-01-15 17:00:00	508	518.704158960526	1	model 2
1998-01-15 18:00:00	477	479.554540296161	1	model 2
1998-01-15 19:00:00	535	550.672265946194	1	model 2
1998-01-15 20:00:00	587	600.402561622619	1	model 2
1998-01-15 21:00:00	316	323.817324369196	1	model 2
1998-01-15 22:00:00	312	326.742984066495	1	model 2
1998-01-15 23:00:00	250	259.45045438075	1	model 2
1998-01-16 00:00:00	208	209.454720580149	1	model 2
1998-01-16 01:00:00	172	170.028106811927	1	model 2
1998-01-16 02:00:00	106	120.047401358644	1	model 2
1998-01-16 03:00:00	101	102.015117820783	1	model 2
1998-01-16 04:00:00	108	116.046468014643	1	model 2
1998-01-16 05:00:00	160	171.625920105604	1	model 2
1998-01-16 06:00:00	275	272.80840296905	1	model 2
1998-01-16 07:00:00	410	415.515654512496	1	model 2
1998-01-16 08:00:00	418	417.764719654048	1	model 2
1998-01-16 09:00:00	272	295.918685372182	1	model 2
1998-01-16 10:00:00	188	182.697520447039	1	model 2
1998-01-16 11:00:00	113	122.746459284488	1	model 2
1998-01-16 12:00:00	91	98.1314506844423	1	model 2
1998-01-16 13:00:00	96	104.329297211876	1	model 2
1998-01-16 14:00:00	125	125.463750565012	1	model 2
1998-01-16 15:00:00	116	113.795584877556	1	model 2
1998-01-16 16:00:00	108	110.772647987919	1	model 2
1998-01-16 17:00:00	108	124.629405964375	1	model 2
1998-01-16 18:00:00	69	78.2171637722727	1	model 2
1998-01-16 19:00:00	75	79.17871026822	1	model 2
1998-01-16 20:00:00	92	101.373094517381	1	model 2
1998-01-16 21:00:00	158	149.06224961892	1	model 2
1998-01-16 22:00:00	316	321.872206942351	1	model 2
1998-01-16 23:00:00	435	431.225426681004	1	model 2
1998-01-17 00:00:00	364	378.469919044254	1	model 2
1998-01-17 01:00:00	340	357.585655659461	1	model 2
1998-01-17 02:00:00	307	304.667903571203	1	model 2
1998-01-17 03:00:00	244	247.672282544238	1	model 2
1998-01-17 04:00:00	182	185.328840780679	1	model 2
1998-01-17 05:00:00	145	153.263588185624	1	model 2
1998-01-17 06:00:00	181	189.252003229179	1	model 2
1998-01-17 07:00:00	269	266.506611087761	1	model 2
1998-01-17 08:00:00	314	317.847320283514	1	model 2
1998-01-17 09:00:00	324	332.007813426896	1	model 2
1998-01-17 10:00:00	306	324.228897940272	1	model 2
1998-01-17 11:00:00	269	265.769394765725	1	model 2
1998-01-17 12:00:00	285	294.305246056586	1	model 2
1998-01-17 13:00:00	257	258.395755948999	1	model 2
1998-01-17 14:00:00	236	238.426791484806	1	model 2
1998-01-17 15:00:00	293	318.742051450147	1	model 2
1998-01-17 16:00:00	341	340.998138900293	1	model 2
1998-01-17 17:00:00	342	359.889377359168	1	model 2
1998-01-17 18:00:00	263	269.34060489322	1	model 2
1998-01-17 19:00:00	232	244.170017299721	1	model 2
1998-01-17 20:00:00	282	289.682801264544	1	model 2
1998-01-17 21:00:00	271	282.070454090041	1	model 2
1998-01-17 22:00:00	215	223.365731254667	1	model 2
1998-01-17 23:00:00	188	203.098328354203	1	model 2
1998-01-18 00:00:00	146	158.367088147955	1	model 2
1998-01-18 01:00:00	149	147.349516890583	1	model 2
1998-01-18 02:00:00	75	91.0176804122238	1	model 2
1998-01-18 03:00:00	64	72.0656227155455	1	model 2
1998-01-18 04:00:00	48	60.0357345445486	1	model 2
1998-01-18 05:00:00	36	52.0770562296348	1	model 2
1998-01-18 06:00:00	46	54.3081475242834	1	model 2
1998-01-18 07:00:00	58	60.8557878121354	1	model 2
1998-01-18 08:00:00	63	67.8434822828489	1	model 2
1998-01-18 09:00:00	60	81.8124328443724	1	model 2
1998-01-18 10:00:00	161	155.480135760396	1	model 2
1998-01-18 11:00:00	184	196.123029038452	1	model 2
1998-01-18 12:00:00	189	184.414523741059	1	model 2
1998-01-18 13:00:00	178	181.756356382885	1	model 2
1998-01-18 14:00:00	203	214.393996001351	1	model 2
1998-01-18 15:00:00	234	246.418017368192	1	model 2
1998-01-18 16:00:00	196	190.992634732935	1	model 2
1998-01-18 17:00:00	190	197.454270051054	1	model 2
1998-01-18 18:00:00	195	195.380978847485	1	model 2
1998-01-18 19:00:00	180	177.854489627608	1	model 2
1998-01-18 20:00:00	136	139.360422252444	1	model 2
1998-01-18 21:00:00	131	141.353301702821	1	model 2
1998-01-18 22:00:00	145	149.596994101195	1	model 2
1998-01-18 23:00:00	141	145.669687301082	1	model 2
1998-01-19 00:00:00	67	73.4592324775943	1	model 2
1998-01-19 01:00:00	31	33.8500379337942	1	model 2
1998-01-19 02:00:00	22	29.1470817919326	1	model 2
1998-01-19 03:00:00	23	30.8503522768345	1	model 2
1998-01-19 04:00:00	16	32.7701981457644	1	model 2
1998-01-19 05:00:00	19	30.844812588419	1	model 2
1998-01-19 06:00:00	32	44.7209916289122	1	model 2
1998-01-19 07:00:00	49	58.4033434705122	1	model 2
1998-01-19 08:00:00	60	76.0598946865491	1	model 2
1998-01-19 09:00:00	63	70.0048788851489	1	model 2
1998-01-19 10:00:00	72	79.1908685084592	1	model 2
1998-01-19 11:00:00	77	83.1308559321163	1	model 2
1998-01-19 12:00:00	70	76.2456903524968	1	model 2
1998-01-19 13:00:00	78	78.5605080563456	1	model 2
1998-01-19 14:00:00	68	76.7993681584308	1	model 2
1998-01-19 15:00:00	65	72.7553765678224	1	model 2
1998-01-19 16:00:00	63	64.0214681131106	1	model 2
1998-01-19 17:00:00	64	71.8738962096506	1	model 2
1998-01-19 18:00:00	70	67.6831412274488	1	model 2
1998-01-19 19:00:00	59	66.5243806192241	1	model 2
1998-01-19 20:00:00	59	62.0243365619267	1	model 2
1998-01-19 21:00:00	44	40.4008175440846	1	model 2
1998-01-19 22:00:00	36	38.0603939998854	1	model 2
1998-01-19 23:00:00	33	33.649766308636	1	model 2
1998-01-20 00:00:00	27	43.2471075572032	1	model 2
1998-01-20 01:00:00	20	22.2871476947143	1	model 2
1998-01-20 02:00:00	21	32.8326035845235	1	model 2
1998-01-20 03:00:00	22	23.9256816922957	1	model 2
1998-01-20 04:00:00	20	29.4466610530564	1	model 2
1998-01-20 05:00:00	32	23.8679521744061	1	model 2
1998-01-20 06:00:00	47	67.0617032615746	1	model 2
1998-01-20 07:00:00	62	71.0556036629444	1	model 2
1998-01-20 08:00:00	106	102.741445484799	1	model 2
1998-01-20 09:00:00	98	96.6847319387395	1	model 2
1998-01-20 10:00:00	99	98.464597758107	1	model 2
1998-01-20 11:00:00	116	123.526005174407	1	model 2
1998-01-20 12:00:00	107	106.925211701393	1	model 2
1998-01-20 13:00:00	153	159.648187298448	1	model 2
1998-01-20 14:00:00	135	152.889621418558	1	model 2
1998-01-20 15:00:00	157	170.626968910322	1	model 2
1998-01-20 16:00:00	162	166.514661037738	1	model 2
1998-01-20 17:00:00	187	197.8029435279	1	model 2
1998-01-20 18:00:00	213	212.347771103654	1	model 2
1998-01-20 19:00:00	211	217.403284363733	1	model 2
1998-01-20 20:00:00	183	196.703336466242	1	model 2
1998-01-20 21:00:00	197	200.831571895157	1	model 2
1998-01-20 22:00:00	232	244.935071271932	1	model 2
1998-01-20 23:00:00	299	299.184897778357	1	model 2
1998-01-21 00:00:00	287	291.155168922388	1	model 2
1998-01-21 01:00:00	273	282.25336388039	1	model 2
1998-01-21 02:00:00	394	410.004741679196	1	model 2
1998-01-21 03:00:00	419	418.367975838942	1	model 2
1998-01-21 04:00:00	410	421.122400848143	1	model 2
1998-01-21 05:00:00	350	358.501620412185	1	model 2
1998-01-21 06:00:00	379	396.020131009133	1	model 2
1998-01-21 07:00:00	578	578.965653401021	1	model 2
1998-01-21 08:00:00	488	481.128528115385	1	model 2
1998-01-21 09:00:00	308	311.935235280619	1	model 2
1998-01-21 10:00:00	344	342.811816939873	1	model 2
1998-01-21 11:00:00	368	360.686774811478	1	model 2
1998-01-21 12:00:00	395	404.026795318816	1	model 2
