var1	var2	var3	var4	var5	var6
0.033898446	3.615654199	4.447897831	3.924382603	4.471726968	5.702078516
0.569256329	2.42552866	2.438844627	3.825214577	5.335490492	7.32773231
-0.096990366	2.952861744	4.695938682	4.47998717	3.174498879	7.067507104
-0.817314175	-0.104476479	3.577818656	4.540562927	3.172123376	6.997647569
-0.755347959	-0.716731428	1.445931119	4.695483681	5.437475141	7.25954139
-0.322135098	1.671477945	2.539398662	5.169645071	4.839806906	5.634872217
1.537000042	0.725957813	1.492809947	5.261360567	5.432927994	6.794294564
0.016331074	2.924573093	1.849749672	3.814232962	5.37407202	5.741078042
1.616856096	1.320651138	4.600566097	3.685889311	3.856891279	6.326151105
-0.403622531	2.32114674	3.449773721	2.105301816	6.111219316	7.288872684
0.118805477	1.698304479	4.882686852	5.060716243	5.428159925	5.869887046
0.378236723	4.459211722	2.948025775	4.000754748	6.206975441	5.347009127
-0.457429132	1.275696158	3.574773115	4.673986333	4.155940422	6.420035928
-0.578883056	1.671347846	4.1755224	5.500990106	5.660126062	3.641265828
-0.170921864	-0.500598299	2.162826965	2.397105782	6.094988017	5.414182549
-1.410994763	2.535415786	2.11045064	3.699678442	4.924729266	4.735743553
1.438600991	1.842154819	4.118592948	2.960978461	5.059728212	5.517518724
-1.252328385	1.988056645	3.165342064	4.678214998	4.994269783	6.803090904
1.812282697	2.493330433	2.789902304	3.779867294	4.231189657	5.250666978
-0.284848691	1.821097591	5.20174543	3.742190236	4.772575804	5.9218885
-1.55493459	1.39742681	3.602052528	2.11300908	4.811637185	6.392055702
1.326225561	2.431912911	2.714701034	4.175063673	4.652131653	4.699468746
0.886538301	0.576937367	3.105257503	4.981635407	5.86270367	5.695089242
-0.286068975	1.285844497	3.065101876	6.290659148	4.414591473	7.100592065
0.507275003	1.994259276	3.434672142	4.913460241	6.560350071	5.38288185
-0.149787103	2.76908416	3.012619258	3.146316706	1.767848506	5.303066273
1.149666934	0.867480537	3.611661135	5.564464455	5.605631595	7.495584563
0.818064651	-0.144139685	3.005480047	2.299621482	6.112757508	7.772715943
-0.712103096	1.150696715	3.457203871	5.600832064	3.757061713	5.430217694
-0.765056712	1.343685146	2.558340139	3.600162747	4.607699238	6.360060424
1.710700712	1.70294784	1.257643668	4.52333799	2.877748233	6.163716462
1.793748388	3.5821426	3.585704915	4.170535666	5.249538984	5.642060896
-0.467877895	2.196354267	5.22759055	3.341188954	6.298818664	4.747004539
1.438916193	1.926239671	2.611373226	3.687107162	5.413976312	6.016424726
0.710509801	1.508908296	3.213845242	3.59390124	5.058950429	6.191548291
-0.199949661	1.96809883	2.582795305	3.756933101	5.212075597	6.536192067
-0.215459961	0.738931323	2.609964519	4.180745939	5.330710396	6.916214817
1.680376978	2.198484455	2.811772473	3.480554469	3.525197177	5.65371598
-0.068093326	2.919380616	3.35501712	3.284968679	4.745261774	7.667406329
-1.081444918	3.624367532	5.406215738	4.143232951	6.409678188	5.77250655
-0.720408803	2.867113219	3.444583615	3.160206361	5.329164721	5.513038448
0.383728884	-0.047482915	3.438100243	4.219974303	3.818476655	6.377095682
-0.482566032	0.622895195	4.339240413	3.862421455	2.879552019	7.340524214
-0.765858425	1.481054028	0.833166585	2.634123952	3.55084606	7.871089045
-1.328886313	2.280921037	3.022559613	1.833282277	4.469157505	7.881229405
0.097188857	4.260478763	2.630900689	3.155491269	6.038108074	6.005137631
0.446865956	3.120436395	1.67113349	3.178359178	4.747762857	3.1424888
0.842531101	2.118687419	2.020246998	1.720062926	4.765654538	6.302154428
-2.944710672	1.247300449	2.16777309	5.224939278	5.054238318	6.033232518
0.821502761	2.938192404	2.439305022	4.888946444	4.42267058	4.503284549
2.077415621	1.67558391	3.242894439	4.640007046	4.425586892	5.749856471
-1.333018616	0.19970525	3.152784805	4.742980512	4.764075527	6.873687007
2.02478306	2.853899213	2.819103971	4.088724238	3.475239923	6.459022393
-0.372663626	3.414068658	2.049095761	4.650983105	5.734225063	5.704978078
-0.155035387	2.703426529	2.072847905	3.365501851	4.60218514	8.145787919
0.026126501	2.426922052	3.621805402	6.500799108	2.568280881	5.593678768
-0.229499423	1.769894979	3.440792349	5.615498142	5.586306965	6.284508028
-0.023382791	2.243003032	2.92914747	5.150939373	4.174018586	5.397384152
-1.244141018	1.506788275	2.744333284	4.799037634	5.180488477	6.996834583
0.410659507	2.881162819	2.279594818	4.973466469	6.102547602	7.775569753
-0.768477153	2.526172358	2.067352995	4.287131456	6.14971082	6.222900514
0.749341454	3.928370355	1.4678777	2.801556084	3.370350776	5.651174335
0.742010738	0.672409922	4.32006927	3.692064112	4.686169807	4.089005053
-0.696834764	0.627702047	3.495578537	4.278804362	5.828353405	6.403940089
-0.164771914	2.074293545	3.285896998	3.957081921	5.28404874	4.897490511
-1.268806586	1.85412278	1.696065556	5.687504121	5.179809489	5.101478061
0.056569416	2.62498019	3.63981888	4.320077312	5.617386888	5.424926214
-1.38979513	4.030280707	2.521567215	4.813892049	5.467260539	6.856113564
0.092322471	3.195489689	2.612330985	3.305819063	4.912125707	6.015431326
1.681430925	1.978644392	3.726170122	3.121195384	5.424804423	5.473239238
0.429592948	0.568644104	2.528343443	3.957479862	3.499783788	7.908867954
0.156294069	1.542425682	1.939180379	4.584510576	5.46292744	7.499908842
0.701352445	2.601050383	3.155271797	5.963853607	4.69610857	6.322906748
1.119693585	2.994235106	5.449779662	4.415965034	3.263055897	6.765215862
1.038177742	3.646201499	3.370399469	3.966833713	5.102467476	7.824155681
-1.653032481	2.864910787	2.063735235	5.106493781	5.877301318	4.683766354
-0.535863181	1.08684361	2.617305815	2.705578191	5.277845003	5.4026761
-0.771019426	1.542712344	5.017288299	3.103459202	5.048833085	5.64240921
0.901609229	2.420748502	2.4308714	1.933960203	5.004937844	5.677258535
-0.197851819	0.637934455	2.749195408	2.727078372	4.45804178	5.604848497
0.57110973	1.741479083	1.878269046	3.975003609	6.925726843	8.105415745
-0.745797131	1.877629545	1.402088891	4.576793477	4.399214332	5.620898628
0.489412045	2.682112021	2.905452578	4.217333645	4.494364309	6.362292218
1.780936091	2.174901417	0.965643785	3.651840501	4.328652941	5.27455388
-0.579629311	2.523095809	2.380517604	2.437843236	5.284897598	5.879667622
0.662714578	1.599868671	1.243819094	4.986002419	4.322565654	6.27225807
-0.462318789	2.65917261	1.664528525	3.170507473	5.174035719	5.948918508
0.939995684	3.500603199	1.253675095	2.41364154	4.533830951	6.961058609
0.465264889	2.186278154	2.83452407	4.031884044	4.735525069	5.36967707
1.106002528	1.775108227	3.635595909	4.506065811	5.098607805	7.790108887
-1.43341848	1.687052669	4.734316329	3.949015559	3.565772426	4.689065364
-1.710161006	1.799733358	3.379336821	5.024627504	3.844749596	4.475499111
-0.440766076	1.755544203	2.235108039	3.902175561	4.835089938	4.921713972
0.941985431	0.684794484	3.083267782	3.313195132	4.061845287	6.560061883
-0.707778725	0.96432301	0.400613859	3.731682719	4.190564985	5.182920378
-1.356792711	1.608168807	2.93509559	2.58991353	5.595675944	4.118723145
1.468922449	1.471538604	2.657939828	3.605598353	2.24763157	5.890846219
-1.358399077	2.773701841	3.144617994	4.030020111	5.94660177	5.199438824
0.277747274	0.595383521	2.48929463	3.515663364	2.937796379	6.185430764
-2.373789453	4.705424456	2.413354718	2.988800077	5.231905855	5.681348329
-1.390799991	0.014318015	4.264946712	4.245039241	4.922933252	6.719666743
-0.475238744	1.201024969	0.632547258	2.867493797	6.654233983	3.367571822
-0.007473903	1.479399303	1.678356061	3.738849269	3.932118186	6.707928246
-0.929593047	0.765398062	2.997175414	1.475522788	5.511169983	4.646783954
1.788476978	1.969783233	3.711505346	5.22101999	5.172285419	6.529921635
-0.863749281	2.760347695	2.697538944	3.05127935	5.205765088	6.530061544
0.332201608	1.469040784	2.445651055	3.95928472	4.643020156	5.380443311
-1.824263123	1.887938561	2.700832645	3.581875403	4.58065338	6.601445652
-0.222671688	1.11126962	3.16076233	3.975407715	7.012374845	6.710321765
0.740731103	1.579458368	1.68998331	3.958950191	5.021618701	6.248803612
0.618315223	0.733777792	2.036325307	3.855251709	6.192607706	5.898922848
-0.439127129	1.707612024	3.087336021	3.182500512	5.797072554	4.658707478
-0.448009471	1.366883367	3.326486847	4.718033	4.959439349	4.551114345
-0.888725581	1.069756086	2.05093625	3.050165195	3.295136322	6.056590972
-0.786042942	2.325152352	2.874157314	4.617197772	5.104442205	4.155202186
-0.658740867	2.707111212	3.683267945	5.035945449	5.644789944	6.377059308
0.717982138	2.9135313	2.731939843	6.017754148	4.781215357	5.005197382
-0.647214604	2.240160033	1.768073131	2.539328914	5.45694735	4.802983044
-1.218053081	3.006239474	2.498635752	3.639760576	4.986689937	6.018348957
1.033177069	2.439489522	3.580982105	4.756571731	5.691389908	5.859159431
-1.951008836	0.884466756	1.538913656	3.941196979	5.219976591	6.462055446
0.496757515	0.569736545	3.371915053	4.057000226	6.555398642	4.288450931
0.283447336	1.399714873	0.780341215	3.652374505	4.023628494	6.44119061
0.133905454	1.563904915	2.775238428	3.308940827	4.815164605	4.419804679
0.549852921	1.538843907	4.187900098	4.458831435	3.812294309	5.769467928
1.347241886	1.39251084	2.8628258	2.885806547	5.742860984	4.760842725
-0.417261929	1.450529425	3.58274939	3.730091928	5.57530523	4.578048315
1.241520775	1.55851939	3.705138283	2.479411853	4.31718566	5.822632802
2.517124326	2.458924166	2.766088893	4.846018551	4.23278802	6.394756649
1.843120677	1.455529207	1.934541127	4.151751657	4.567421795	6.586725118
1.224968367	3.463627144	2.244563414	3.206377573	4.431714902	6.626665507
-1.335766965	0.94364518	3.479736644	3.993779122	5.381546599	5.216757916
0.896310097	-0.021820121	3.26787554	3.333457229	3.643593251	5.429885005
-0.216518629	3.402971899	3.839271952	3.228014234	5.339385355	6.395235711
0.397794886	2.088185947	2.613171725	2.46628832	4.134106646	5.68349989
0.883940442	2.265746538	2.868644604	2.475546129	4.429383437	6.520976671
0.513429488	1.507944393	3.148499013	5.09187653	6.391495144	5.937882432
0.082568455	1.740454269	1.725394275	3.336197741	3.721049842	6.865002702
-0.091578169	2.620133272	5.570647833	4.705894448	5.113812534	6.723943826
-1.104341105	0.964328286	2.689659697	4.492490485	4.642282133	5.019926485
-0.956297605	0.9032479	1.65120158	3.718677391	4.577843204	6.798930784
-1.117953889	1.812277512	4.653494877	5.685675135	4.30263893	6.539424922
-0.302890215	1.547725612	2.152118309	4.326490317	3.858733711	7.279792094
0.193558409	0.44578364	2.723300873	4.813386584	3.964243	4.599055954
-0.095730402	1.118368322	1.893171312	2.858317705	5.807539962	4.029382167
0.573901706	0.571464008	3.613462228	4.049487528	5.87386281	5.967236153
-0.187253909	1.144559134	2.418360581	4.348747325	5.428202013	6.278699453
0.256671702	1.999531829	2.845215429	3.477500268	6.015358181	4.232285015
-0.817115303	-0.328831535	3.164068374	2.192938897	4.580275952	5.480984659
-0.828038283	1.900739768	4.12235849	4.775579447	6.518487077	6.522419092
-2.010953895	4.439063078	3.208023414	2.065023913	4.915209536	5.150836463
-1.923934027	2.023800113	2.639993679	3.314453019	4.228263282	3.749588649
2.122804418	3.134710805	2.149344411	4.826156198	5.650341616	6.195852561
-0.452063336	1.018736204	0.881852363	4.820254633	6.151636651	5.736070724
-0.245486153	1.26110939	3.245043718	4.092594443	4.9858248	6.479649158
-0.512059676	2.169326626	4.571947473	2.731035131	5.909637949	6.583614132
-1.904785176	2.84052647	4.532970998	4.326189008	6.220289701	6.505149472
1.295311577	4.15217247	1.321178689	4.221011093	5.107105992	3.207938503
0.510454549	1.615515103	2.855886848	3.784129501	4.305357849	7.732306968
-0.838959518	3.331602166	3.647387101	2.868993916	5.588227196	5.606033572
1.248019903	1.385173941	3.847081067	3.665660064	5.930781934	5.242393539
-0.069119073	1.209617901	4.328574767	4.512865736	5.750655261	6.013151593
0.741326042	2.258991152	4.161763412	3.483041067	3.267592633	6.732480801
-0.717045444	1.615715192	2.546166821	5.061689286	3.187528045	6.027687834
0.440529512	1.925974729	2.052583443	4.704923584	5.251634388	5.470346836
-0.567948898	2.73291826	2.625442637	2.474334261	6.378570865	3.516860184
-0.354934033	2.153559272	2.465795785	4.811852158	4.161176529	5.224600294
-0.594605871	1.433241316	3.197567432	5.570863935	6.693337029	7.217990519
-1.4163638	2.165253014	1.906179942	2.557139143	4.115804454	5.807525111
0.307959702	1.550402223	4.075023915	4.24678771	4.409233367	6.717975779
1.931949983	0.499038118	1.891780601	4.827247194	4.999044468	7.014456531
2.17361128	2.651073889	2.784833537	4.822056108	5.830972568	5.720056786
-0.243048883	-0.871821895	3.539709197	4.94068325	4.528634248	7.197342925
0.331557961	2.717593662	1.675206921	2.73175757	5.418498433	6.868390162
-0.322530078	2.781206196	1.938336006	5.222344009	4.724051119	5.809002913
0.361600467	2.048002698	3.075701859	4.080370626	6.542366226	4.900441926
1.382590897	1.544596612	1.357619053	4.195844802	5.05079602	8.34005661
0.660988256	4.068608533	4.281013078	4.707877751	3.212691758	5.62474619
-0.699122575	0.786822876	2.449300223	4.890978847	4.600399724	5.266179387
0.113415534	1.933142666	1.770293079	4.035753316	3.502980891	6.733087507
-0.349626921	3.198233899	1.422267026	4.762145304	3.72947151	6.25856151
-1.319088069	1.944323778	1.502421868	3.847195171	5.634066825	4.929432256
0.147115534	0.981284722	4.058251675	5.154703068	3.777175215	4.635342237
-0.864911157	3.826112617	2.350416274	2.883461628	5.403021709	5.065131215
-0.600009537	0.923718048	3.339237248	5.745199754	7.018412312	6.16239616
0.110767177	1.360359125	2.406408794	4.443430221	5.578999126	5.940707099
0.015047433	3.014128762	4.546066367	5.077559483	4.683681853	5.626241831
1.717095359	0.742457212	3.562112967	4.677641229	4.961562111	6.300189346
-0.039846363	2.764028315	-0.632566724	2.776570506	2.517792071	5.322356257
-0.031383392	2.061916625	3.483926561	0.808110213	5.863497674	6.309090932
-1.520093719	3.024323641	4.224637336	6.047890558	6.098624127	6.642407859
-0.121853012	3.773901457	2.510455472	3.900962833	4.702728489	6.233282287
1.505648494	3.245781763	1.438499595	4.189042487	5.536942605	6.303704478
0.928214671	2.459317788	1.569061375	3.235525429	5.890377339	6.710399633
-0.456561897	2.507584129	2.339229869	4.018674682	5.565452554	6.001704913
1.453995703	2.682399691	3.193636501	5.106891848	4.931643594	6.223184834
-0.748344117	2.394938784	3.47233406	3.609615727	4.009734944	6.266398052
0.770856903	1.317284773	2.175284701	5.85336772	5.597560963	4.614077859
1.189475345	3.372466086	2.638911983	3.299754584	3.859244609	7.232769732
-0.951173854	1.628115293	1.558714199	3.244145677	7.30417428	5.862466423
-0.841345747	1.742959691	4.296605556	3.596473059	6.264964716	6.002332243
0.400606022	2.485525336	3.264360213	2.52681802	4.087058397	6.760957431
-0.055276779	1.581279443	1.542603546	4.527361733	4.116515628	6.177346803
-1.027465916	3.178396309	2.670950128	2.752931049	4.900797622	6.423387092
-0.682583421	3.23820782	3.062552361	2.872562489	6.918851364	5.040486479
-1.588431245	2.444263007	3.898222317	3.683540484	5.411493202	7.187304286
0.420388303	2.267217788	1.469559351	4.078891346	4.546014281	4.412617428
0.482018717	0.755800609	3.617235773	3.404947912	5.746949922	4.716196831
2.283895432	1.289276994	3.306221912	4.664228828	5.882514527	4.64783799
2.186796298	2.117947795	3.0133783	3.265712705	5.172128747	5.535250949
-0.706216747	1.420900119	3.988929994	2.863105183	5.539911547	4.927435081
0.258704508	0.346943994	2.410125764	4.91713976	6.356680772	5.242164154
0.687507061	0.618242907	2.189617393	2.76678126	3.753668063	6.150278395
-0.123940836	0.613484399	0.335128459	4.831160607	4.727849523	5.779932021
-0.110284928	2.124641872	2.531577565	3.31884565	5.538847862	5.787608738
0.876044485	4.185153947	3.13214461	3.551770757	6.671693431	4.728756369
-0.070071304	2.276641112	3.917075455	3.541746331	5.64656374	6.271709441
-0.681717098	1.885182781	2.381875779	4.110207027	4.842742281	6.861147058
-0.575089303	0.143817059	2.563607326	2.973272763	3.948991233	5.579398914
-1.003201581	2.47948463	2.818585063	3.818675811	5.147941338	8.762424104
0.420097774	3.103006638	3.382815365	4.087473262	5.087295104	6.818506584
0.277241	2.082211938	2.132407859	3.503543866	5.866517675	6.240069642
0.12375459	1.436321706	1.512103736	3.011144486	5.463441161	5.622547625
0.536450395	2.528893939	4.014755141	3.420790026	4.560226301	7.590858937
1.003687135	1.872432197	2.87198607	4.197493619	3.754240257	4.856014057
0.187179976	1.510007038	2.966274492	3.413784545	4.052648326	6.019378
-1.862610478	3.148810526	2.047418251	5.517249897	3.442133822	4.643421469
-1.552577131	0.21263529	2.184945431	3.998707464	5.420410773	6.982703305
0.994457281	0.192038365	3.657056241	5.573323259	5.271624068	5.226294058
-0.811385109	1.876516587	2.986843183	3.000718065	6.704180563	6.651275716
-0.607802111	2.74508028	0.502421152	4.761486021	6.405592277	6.644685721
1.206053683	3.388211538	4.316995394	4.926229424	6.24826869	4.89952466
0.240357394	0.960511897	3.044644288	4.689526875	3.608124301	5.907182258
1.648950765	1.485746948	0.840875389	4.098787465	3.576974416	4.566936368
1.536857741	3.598408773	2.687790804	1.993884732	5.111985525	5.015133951
0.493437502	2.039516275	1.32047694	4.761198051	4.316140247	4.005223593
1.024519509	3.460573695	4.238256586	4.018345195	5.25270707	4.946377832
0.958455993	1.055654029	5.010347746	3.166456481	6.632592406	5.307117496
-0.356815325	0.648458321	2.571150504	3.99640022	3.8780363	4.418480361
2.531126115	2.197692662	2.569100574	3.72738411	5.747819007	5.304905428
-1.03082648	1.994348078	3.793214496	6.001470785	4.368443902	6.90439729
-1.179288411	2.2712284	4.265997593	4.812854296	3.756414282	6.003392981
-0.92019809	3.202465889	1.579194134	2.790368525	5.9776755	6.058185172
-1.317389879	2.371273507	3.307337501	4.427200367	5.40010126	7.494331217
0.799043702	1.53741515	3.000581201	5.701814409	5.769622799	4.587861423
0.049493313	0.928903105	3.392393549	2.927107642	4.374768329	4.600769601
0.606417728	1.763197288	3.196487331	3.993382044	5.910326758	4.778139815
0.239080167	0.586256687	2.788065446	4.190265054	3.594291834	6.403403097
-0.431664778	2.048485366	4.051217561	3.975581784	6.133582914	6.974416563
-1.188474277	2.14779377	3.230452892	5.676289902	5.055477666	5.165680658
0.90003358	0.853492531	4.023018113	3.147747237	4.342506558	5.527546406
-0.433539595	3.569017159	3.194836455	3.251113881	5.550866876	5.612354163
-0.908130105	2.612087688	1.559740873	4.887692907	5.05329345	5.533499984
-0.048416213	2.449209038	2.850251717	3.717136065	3.116929254	8.285419834
0.115294319	1.658340298	2.603193522	4.283434404	4.604109305	6.762562023
-0.368476815	1.483612603	4.103857523	3.896155157	5.002969326	5.116092842
-0.723240087	2.357908015	2.843365522	3.03973497	6.306020163	6.88543575
-1.307167368	2.192346779	4.372452341	2.873220596	5.606680763	6.295436649
-0.551062401	2.968660475	2.848485509	3.526744576	4.211073611	4.937215742
0.943649846	1.286412206	1.416923369	4.302448461	5.335418872	6.39926003
0.651774307	0.994837192	3.969275691	4.237217788	4.04320562	4.591655915
0.396322042	3.298185011	4.141694742	2.93496885	4.669106276	5.668722073
0.168600685	0.419683662	4.15150721	4.528035395	4.726326709	6.215843896
-0.575395793	2.275784218	3.272091131	4.417427611	4.26794923	7.017378983
0.343940466	2.000031169	2.241254763	4.182867366	4.025853952	4.692379664
-0.020818366	1.824710096	2.437393204	4.581069529	5.434942537	7.012599202
0.408155257	2.301816632	2.77327911	4.867757058	6.279113317	6.038031221
-0.244319871	1.275651694	3.386160352	4.571232537	6.032545813	5.716409417
1.29028298	2.673111785	1.518585561	3.162510603	4.628745367	3.664645647
1.083066442	2.010977426	1.313513454	4.079456952	3.692805978	6.619214098
0.827204457	0.426684206	1.882500212	3.752550062	4.329646154	6.305160052
-0.202781533	1.474507363	2.052457629	2.950998109	4.321153269	6.978716057
-1.36213566	2.467084493	1.546490339	3.632686599	3.704396286	6.687240972
-0.899691582	3.698317557	3.945242863	2.63351038	5.012885538	8.537219008
0.114060466	3.426494375	2.535246558	4.445568394	5.826254447	5.637459457
-1.122542937	1.690322059	1.478240449	4.301830385	5.618220701	4.886794154
-1.421034966	0.290884876	2.710037452	4.451903043	5.770246542	5.024460373
0.39024285	2.155105029	3.34101001	3.459164086	4.144106089	5.99448192
-0.432159256	3.01250769	3.450997951	2.475314622	4.772977455	5.272058919
1.436372968	2.557294085	2.388821127	4.511503441	3.838921972	5.832258763
-1.886187325	0.736363748	1.852919802	3.768312549	4.582353169	6.294179055
-0.895090642	3.405415176	4.710705904	3.353191454	6.432615729	6.515087923
0.989809726	1.644517333	3.70264926	4.063009668	4.861635927	6.542677647
0.601655314	1.738825444	4.776369268	5.257042666	4.553655843	6.387507422
0.803237854	1.175251545	3.264961761	4.085987753	4.879453322	5.825787057
0.404414198	0.824305184	2.803516939	4.2547991	4.711415868	8.03268792
-0.71485286	0.316479663	4.222659876	4.243839539	7.001951588	5.113902427
-1.691445942	1.593110452	2.355239521	4.870692278	5.841448963	7.065799062
-0.108338647	1.409798261	3.218987586	4.800825513	6.496048959	8.496787842
-1.056289212	0.539651606	3.017605722	6.397376236	4.777667176	6.539594359
2.129685041	1.181167953	3.146868432	3.668522724	3.941107131	5.475451296
0.585876829	3.318003178	4.225352462	4.189060665	4.499635579	6.315990536
0.407238249	2.186730546	2.41722346	4.22722822	6.89102831	4.047719415
0.894711366	0.614147941	2.100469762	2.54453857	4.454183911	6.882784252
0.890676972	1.827158107	3.501596187	4.30111975	7.023381596	5.157614458
0.412957147	2.374881174	0.757953528	6.467797585	4.937268721	5.87077376
0.364172149	2.910419388	3.745187583	4.423311271	5.356264779	5.308884999
-0.457733362	1.996699222	3.362255202	3.790864289	5.590030073	5.776270872
0.471326022	3.091057507	2.668690168	3.061384502	5.034109271	6.745464874
-0.881508416	1.264491562	3.205984079	3.317724935	4.972875771	4.197228408
1.071279024	1.50886108	1.942436117	4.394590205	4.529413347	3.674032233
-0.071370441	2.267110913	3.051207886	3.864254425	5.398471977	7.178875206
0.119371882	1.552485218	4.072126957	4.818679295	4.586220493	6.688839093
-0.726939318	0.658744849	2.562730681	4.407125974	5.362901413	6.912676799
-1.019507371	2.407733314	1.497118174	3.175354212	5.08679728	5.248010687
0.438506148	1.310092478	2.067471111	3.722235247	4.886231846	6.228578897
0.452419287	2.362372141	0.684607185	3.55792725	5.088759042	6.644380888
0.610416321	2.789362696	2.867164004	4.159126533	4.995363378	5.160035619
-0.596767544	1.13523696	3.476633547	2.239074797	3.610314629	5.02941458
-1.515845604	-0.555699005	3.787440178	4.574436404	5.026132469	8.326171046
0.191770788	1.126122992	3.200493465	3.309494004	3.647532024	5.841760698
-1.105418892	2.149676104	2.578666767	5.371540318	4.262862338	5.560150754
-0.702638697	2.916784488	2.854080897	3.622286798	2.956007979	6.756577218
-0.927246033	1.68376689	4.952496726	1.684614889	5.880761936	6.21420967
-0.075238352	2.688515771	3.664444892	4.542928358	5.338518662	6.654942178
-0.479343752	1.367245818	5.817184652	2.896998243	5.336868495	4.486520816
-0.216709872	1.536373793	2.578667841	5.651591203	6.014452044	4.997316691
1.33242897	1.530976259	3.233546927	4.163442405	3.937760811	3.794889248
2.068965356	2.623947034	3.064831178	4.964323565	5.436346429	5.58064031
-0.004387582	1.112355386	3.804925141	5.034037073	5.602617565	7.347538857
1.374832511	2.416748874	1.7809573	1.279808939	6.851401818	4.980878569
1.442776233	2.17068607	1.671126874	3.345913311	5.462634584	6.15879453
-1.805591159	2.0270296	4.624011459	3.992532175	4.298735719	5.864285992
0.710187592	1.899102575	3.094013387	4.900957685	3.609225855	7.291353811
-0.095978015	1.116011003	2.028583152	3.772178476	5.491853866	5.060872168
0.425489277	1.950420449	4.07106559	3.876935035	5.117470266	5.078767759
0.126224715	3.108704542	1.167259051	4.680478372	4.285291942	6.638893362
0.709639572	1.425032166	1.601294116	2.301387653	3.220788644	5.473522016
-0.240138432	1.810733145	3.956806736	2.877335328	6.071330611	6.630940487
0.130440913	2.004101147	3.304374799	3.265796365	6.796504988	7.113811846
-0.361124381	2.891584631	3.212212251	3.587733446	5.814776861	4.29064694
-0.66176592	3.977815041	4.491798511	3.141876273	4.840779748	4.639517007
-0.478763995	2.444430309	4.470985304	2.963193118	4.640009352	6.184658525
0.772106344	3.590483637	2.789171067	5.272527979	4.313667958	5.473821786
1.847681054	3.127563394	3.231778999	5.379037038	5.178513229	6.328715725
-0.146755208	2.464851693	1.744569938	5.325738785	4.374567346	7.134176682
-1.94874504	0.480319226	3.173782504	5.354417878	4.105405542	5.822687726
0.212462039	1.961623245	2.150882331	4.38173641	6.639151696	6.457010599
0.222460149	1.912493121	3.149745703	5.030281701	5.579352788	5.878354791
0.072750364	2.119696639	3.27354119	2.693520606	4.397559294	6.965612329
0.618574341	1.72119462	2.676647883	5.214749517	4.648343562	6.490900681
-0.428402631	0.445512795	3.659381247	4.279820625	5.029267627	5.472165435
1.077940154	1.645873197	2.314259951	2.584619603	5.27232204	6.256378586
-0.686898202	1.398824993	2.965119245	5.916109929	4.458850123	5.000508256
-0.864833696	0.931823895	3.120126815	3.538736362	4.43910989	4.727509115
0.538622739	1.223061966	3.804607111	2.615893259	5.67822762	5.489439376
-0.41778993	3.621714449	3.562046927	3.524552917	5.582031884	4.852747978
-1.992232159	1.282712933	4.065021126	4.252251744	5.044691064	6.881167691
-0.166037941	1.998423572	2.575988136	3.891837189	4.915653038	6.749868764
-0.936673849	2.403373176	2.688824092	4.040426021	5.090533015	6.757657913
0.062987228	1.623137303	1.320374126	2.06901712	5.717543471	5.541687113
2.118172346	2.447582393	3.345285734	4.068874623	6.736605597	7.57461332
1.293409683	0.520034023	5.427161014	3.830921973	4.589344399	5.070339791
0.762767749	2.950771213	2.666464515	3.723070143	4.812980701	5.696139238
0.0603681	3.2970253	3.216721709	5.785887343	5.970647315	6.470994513
0.317375927	1.95099787	2.174954865	3.394209244	5.379718936	8.282570466
0.909042133	2.383869907	2.064165769	1.663819385	3.207294925	4.377780445
-0.731570063	1.698366507	3.034570957	3.604541781	4.131226955	5.875267356
1.17770607	0.388832478	2.943387696	6.808651574	5.582118798	5.271431817
0.108226705	3.818247685	3.981344244	3.153653007	5.828252079	5.603999628
1.207677872	1.831816992	3.576279878	3.560035672	4.19067278	7.420676116
1.271970553	2.271554836	3.817286167	3.577159572	4.633684616	5.608515227
-0.248959522	2.50004916	3.543303327	3.319024939	7.077168418	5.215697019
0.85802558	0.743412255	2.960938709	4.212993746	4.034999676	6.378301102
0.70261507	-0.324226332	3.652772753	4.928664962	4.38148829	7.634522649
0.715687526	3.929527185	4.026565401	4.353103611	5.348235501	6.528403259
0.319241899	1.529054656	5.603738126	2.913967581	5.91766186	4.950828844
-1.523570888	1.432074301	1.17890539	1.945651779	3.990573632	5.883355285
2.147868124	2.489979104	1.742418548	4.798936514	4.707003046	6.577625307
1.546736497	2.388358655	2.76408229	3.691119368	4.561849522	4.586723063
0.925902056	0.944570126	2.690218439	2.982083188	4.591819517	6.355684427
-1.011546003	2.893098882	2.889166905	5.610466592	4.855892585	5.297983427
-0.052722962	0.998316287	1.087926916	5.069846682	3.666504562	5.424440044
-1.055659385	2.600846727	2.506253025	4.880979944	5.568933989	5.778303225
2.15694177	1.747434551	3.475137219	4.269517536	4.998649782	5.73201886
1.162632228	-0.201047804	2.845961372	2.624084742	4.215566941	6.450516426
0.193423297	2.342140271	3.534113949	3.819437687	5.310711901	7.412023962
1.48901163	1.006712411	2.664837181	2.784023141	6.608397728	4.93829077
0.96648988	2.538964446	2.867757399	3.142304944	5.622485301	6.655292298
-0.285051538	1.814977248	4.036587021	3.326274623	4.106015487	5.22630759
0.937018449	0.365264282	2.499186505	4.857782599	5.725959692	6.56341352
-0.511550257	2.150398033	3.579922301	2.880027975	4.290531154	5.71087827
